Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
06/07/2017 09:04:05 AM,17,9988,2915.2983580296354,21.82619142971566,46,70113,2692,0,218,24,1430,133,64691,0,0,0,0,BENIGN
06/07/2017 09:04:10 AM,6,7579,7065.048159387782,20.715133922681094,48,62840,2457,0,157,0,3069,341,347836,0,18,16,98,BENIGN
06/07/2017 09:04:16 AM,17,15000,22.4,0.4666666666666667,2500,1500260,5000,1999,7,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:04:17 AM,17,15000,22.4,0.4666666666666667,2500,1542900,5035,1952,7,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:04:18 AM,17,14000,10.285714285714286,0.21428571428571427,7000,50000000,12000,2000,3,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:04:14 AM,17,5999,32.005334222370394,0.6667777962993833,1999,0,2000,1999,4,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:04:15 AM,17,3999,36.00900225056264,0.7501875468867217,1999,0,2000,1999,3,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:04:28 AM,6,12796,678.8058768365114,2.031884964051266,511,4851832,11007,0,26,0,1566,334,174163,0,2,2,18,BENIGN
06/07/2017 09:04:35 AM,17,6000,32.0,0.6666666666666666,2000,1,2001,1999,4,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:04:44 AM,6,1116,2394.2652329749103,8.960573476702509,124,137880,1114,0,10,72,316,267,10591,0,0,0,10,BENIGN
06/07/2017 09:04:39 AM,17,8000,30.0,0.625,2000,0,2001,1999,5,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:04:41 AM,17,8,746250.0,4750.0,0,0,2,0,38,48,1398,157,88792,0,0,0,0,BENIGN
06/07/2017 09:05:02 AM,6,536,11220.149253731342,29.850746268656717,35,10174,363,0,16,0,1566,375,278962,0,2,2,8,BENIGN
06/07/2017 09:04:19 AM,17,13000,25.846153846153847,0.5384615384615384,2166,166880,3000,2000,7,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:05:03 AM,17,9394,717.6921439216521,4.896742601660635,208,1017935,5959,0,46,48,1398,146,73765,0,0,0,0,BENIGN
06/07/2017 09:04:23 AM,17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:04:29 AM,17,9999,28.802880288028803,0.6000600060006,1999,0,2000,1999,6,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:04:34 AM,17,8000,30.0,0.625,2000,0,2001,1999,5,48,48,48,0,0,0,0,0,BENIGN
06/07/2017 09:05:12 AM,6,261,14693.486590038314,30.65134099616858,37,6371,218,0,8,0,1460,479,403854,0,1,0,3,BENIGN
06/07/2017 09:05:29 AM,17,14819,152.10203117619272,1.619542479249612,644,4907327,9920,0,24,48,125,93,520,0,0,0,0,BENIGN
06/07/2017 09:04:38 AM,17,9999,28.802880288028803,0.6000600060006,1999,0,2001,1999,6,48,48,48,0,0,0,0,0,BENIGN
