Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,15000,216111.2,36018.53333333333,0,0,25,0,540278,6,6,6,0,0,540278,0,0,Attack
6,15000,183946.4,30657.733333333334,0,0,27,0,459866,6,6,6,0,0,459866,0,0,Attack
6,15000,145094.0,24182.333333333332,0,0,24,0,362735,6,6,6,0,0,362735,0,0,Attack
6,14996,154794.47852760737,25799.079754601225,0,0,29,0,386883,6,6,6,0,0,386883,0,0,Attack
6,14993,144416.1942239712,24069.365703995198,0,0,28,0,360872,6,6,6,0,0,360872,0,0,Attack
6,15000,142484.0,23747.333333333332,0,0,27,0,356210,6,6,6,0,0,356210,0,0,Attack
6,14993,145032.4818248516,24172.08030414193,0,0,27,0,362412,6,6,6,0,0,362412,0,0,Attack
6,15000,144101.6,24016.933333333334,0,0,41,0,360254,6,6,6,0,0,360254,0,0,Attack
6,15000,147029.2,24504.866666666665,0,0,31,0,367573,6,6,6,0,0,367573,0,0,Attack
6,14999,141856.2570838056,23642.7095139676,0,0,27,0,354617,6,6,6,0,0,354617,0,0,Attack
6,15000,141759.2,23626.533333333333,0,0,25,0,354398,6,6,6,0,0,354398,0,0,Attack
6,15000,141189.2,23531.533333333333,0,0,26,0,352973,6,6,6,0,0,352973,0,0,Attack
6,14998,166999.46659554608,27833.24443259101,0,0,33,0,417443,6,6,6,0,0,278008,139435,0,Attack
6,15000,179092.0,29848.666666666668,0,0,32,0,447730,6,6,6,0,0,226567,221163,0,Attack
6,14998,179044.27256967596,29840.712094945993,0,0,30,0,447551,6,6,6,0,0,224186,223365,0,Attack
6,14999,181313.2875525035,30218.88125875058,0,0,33,0,453253,6,6,6,0,0,228416,224837,0,Attack
6,14996,180722.59269138437,30120.432115230728,0,0,42,0,451686,6,6,6,0,0,225793,225893,0,Attack
6,14999,181634.5089672645,30272.418161210746,0,0,24,0,454056,6,6,6,0,0,227772,226284,0,Attack
6,15000,180735.2,30122.533333333333,0,0,31,0,451838,6,6,6,0,0,226232,225606,0,Attack
6,15000,180519.6,30086.6,0,0,33,0,451299,6,6,6,0,0,225929,225370,0,Attack
