Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,7393,402.5429460300284,14.608413363992966,69,168784,3916,0,108,0,31,27,154,12,0,0,96,BENIGN
6,14144,7864.536199095022,27.997737556561084,35,94555,3704,0,396,0,3254,280,250468,0,40,34,264,BENIGN
17,14740,317.6390773405699,2.985074626865672,342,792581,4408,0,44,48,175,106,1852,0,0,0,0,BENIGN
17,12868,294.06279142057815,2.6422132421510724,389,636494,3482,0,34,56,195,111,2314,0,0,0,0,BENIGN
6,12768,5234.022556390977,4.934210526315789,205,469272,3650,0,63,0,3841,1060,915266,5,5,0,13,BENIGN
6,14246,208.90074406851045,7.581075389583041,133,718881,8176,0,108,0,31,27,182,12,0,0,96,BENIGN
6,12975,429.980732177264,1.1560693641618498,926,9323747,11511,0,15,0,1460,371,250551,0,1,0,7,BENIGN
17,14616,208.12807881773398,1.2315270935960592,859,4719416,9041,0,18,120,219,169,1607,0,0,0,0,BENIGN
6,5957,659.0565721000504,1.0072183985227463,1191,6513542,5756,1,6,0,2117,654,1036590,0,2,0,2,BENIGN
6,10127,1706.1321220499653,8.78838747901649,115,281669,3511,0,89,0,2634,194,198476,4,10,18,44,BENIGN
6,1169,0.0,3.4217279726261762,389,455325,1169,0,4,0,0,0,0,2,0,0,0,BENIGN
6,309,21116.504854368934,29.12621359223301,38,1262,85,0,9,0,1460,725,503611,1,1,0,3,BENIGN
6,435,10285.057471264368,29.885057471264368,36,1522,101,0,13,0,1460,344,318538,0,1,0,3,BENIGN
17,14984,66.87132941804592,0.5339028296849974,2140,18601820,11566,0,8,48,167,125,2469,0,0,0,0,BENIGN
6,6174,781.6650469711694,1.1337868480725624,1029,5742617,5920,0,7,0,1460,689,350810,0,1,0,4,BENIGN
6,310,15029.032258064517,22.580645161290324,51,3208,119,0,7,0,1460,665,503098,0,1,0,3,BENIGN
17,9922,84.0556339447692,0.6047167909695625,1984,8288481,6307,0,6,122,150,139,176,0,0,0,0,BENIGN
6,2470,1843.7246963562752,2.834008097165992,411,944982,2396,0,7,0,1634,650,661943,1,1,0,1,BENIGN
6,152,31532.894736842107,32.89473684210526,38,1308,87,1,5,0,1671,958,768515,0,1,0,3,BENIGN
6,3876,263.93188854489165,1.5479876160990713,775,958545,2087,52,6,0,341,170,34838,0,0,0,3,BENIGN
6,1092,5095.238095238095,11.904761904761905,91,6305,283,0,13,0,1460,428,239610,0,1,0,10,BENIGN
6,13449,826.3811435794482,2.1562941482638114,480,1529199,5912,0,29,0,1460,383,322483,1,2,0,10,BENIGN
6,11174,1616.6099874709146,8.949346697691068,112,692520,8162,0,100,0,1515,180,158043,2,20,16,40,BENIGN
17,3061,220.84286180986606,1.3067624959163673,1020,3122730,3061,0,4,145,193,169,768,0,0,0,0,BENIGN
