Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,5100,127.6470588235294,0.9803921568627451,1275,6184635,5005,0,5,0,646,130,83135,1,1,0,2,BENIGN
17,9417,214.0809174896464,3.3981098014229585,303,398872,2604,0,32,48,98,63,324,0,0,0,0,BENIGN
17,11069,30.716415213659772,0.3613695907489385,3689,40839075,11069,0,4,66,104,85,489,0,0,0,0,BENIGN
6,59,106711.86440677966,338.9830508474576,3,138,46,0,20,0,864,314,102130,0,6,0,14,BENIGN
6,5101,123.11311507547539,0.9801999607920016,1275,6184666,5005,0,5,0,623,125,77268,1,1,0,2,BENIGN
17,110,134018.18181818182,345.45454545454544,2,105,50,0,38,89,1454,387,286314,0,0,0,0,BENIGN
6,14981,41.919765035711904,0.33375609104866166,3745,55155719,14885,0,5,0,623,125,77274,0,1,0,2,BENIGN
17,13883,283.80033134048836,1.1524886551898004,925,11948764,13416,0,16,48,1408,246,206048,0,0,0,0,BENIGN
17,1002,263.47305389221555,3.992015968063872,334,334668,1002,0,4,66,66,66,0,0,0,0,0,BENIGN
17,14950,197.9933110367893,2.6755852842809364,383,1040802,5130,0,40,41,139,74,896,0,0,0,0,BENIGN
6,3048,2591.8635170603675,7.545931758530184,138,58931,879,0,23,0,1953,343,368034,2,2,0,6,BENIGN
6,7222,5232.761008031016,4.707837164220438,218,468521,3556,0,34,0,4194,1111,1212962,1,2,0,8,BENIGN
6,11729,63381.53295251087,45.18714297894109,22,97479,6400,0,530,0,4045,1402,805222,0,24,0,72,BENIGN
6,12090,370.22332506203475,0.9925558312655087,1099,3077761,5326,0,12,0,746,373,151662,2,3,0,6,BENIGN
6,14545,118759.9862495703,70.95221725678927,14,22193,3139,0,1032,0,3864,1673,582138,1,7,0,68,BENIGN
6,11664,1777.6920438957477,3.8580246913580245,265,974688,4825,0,45,0,1418,460,357989,1,5,0,19,BENIGN
6,10128,201.61927330173776,0.7898894154818326,1446,6005312,5497,0,8,0,1448,255,268278,1,2,0,2,BENIGN
6,13856,384.0213625866051,1.0825635103926097,989,4076789,7042,0,15,0,1418,354,266045,0,2,0,5,BENIGN
6,11651,395.0733842588619,0.6866363402283066,1664,14187163,10150,0,8,0,1288,575,371947,0,1,0,3,BENIGN
6,10736,357.3956780923994,0.5588673621460507,2147,20018054,10148,1,6,0,1448,639,431690,0,1,0,3,BENIGN
6,12739,3834.994897558678,4.16045215480022,244,1155124,7519,0,53,0,2836,921,444896,0,4,0,24,BENIGN
6,10610,885.5796418473138,1.2252591894439209,884,8514315,10148,0,13,0,1288,722,325771,0,1,0,6,BENIGN
6,11423,1006.3906154250197,1.6633108640462226,634,4835264,9419,0,19,0,2184,605,450650,0,2,0,6,BENIGN
6,11073,28301.453987176013,20.590625846654024,48,411654,9670,0,228,0,2836,1374,117678,0,2,0,32,BENIGN
6,10369,6794.579998071174,6.365126820329829,159,747604,5590,0,66,0,1418,1067,351664,1,3,0,27,BENIGN
6,10859,956.0733032507597,1.1971636430610553,904,8572649,10200,0,13,0,1288,798,354153,0,1,0,3,BENIGN
6,10048,79.21974522292993,0.3980891719745223,3349,33400189,10023,0,4,0,796,199,158359,0,1,0,1,BENIGN
6,14723,1270.4611831827754,1.562181620593629,669,4790035,10194,0,23,0,2576,813,641537,1,2,1,7,BENIGN
6,10038,215.28192867105,0.49810719266786213,2509,25030083,10014,0,5,0,1460,432,417992,0,1,0,1,BENIGN
6,10522,6047.139327124121,4.8469872647785595,210,2006724,10036,0,51,0,1947,1247,213366,0,1,0,18,BENIGN
6,10072,175.73471008737093,0.5957108816521048,2014,7868358,5860,0,6,0,1770,295,522079,1,2,0,1,BENIGN
6,10775,405.38283062645013,0.7424593967517401,1539,14417145,10148,0,8,0,1448,546,336720,0,1,0,4,BENIGN
6,10878,2953.5760250045964,2.4820739106453393,418,3932634,10140,0,27,0,1602,1189,240062,0,1,0,4,BENIGN
6,10201,0.0,4.313302617390452,237,1245534,6416,0,44,0,0,0,0,0,0,0,0,BENIGN
6,11032,87.0195794053662,0.36258158085569253,3677,31039470,10097,102,4,0,480,240,76800,0,0,0,2,BENIGN
6,10049,0.0,0.19902477858493384,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,BENIGN
6,14048,0.0,0.8542141230068337,1277,3595657,6304,64,12,0,0,0,0,0,0,0,0,BENIGN
6,3624,17139.07284768212,24.00662251655629,42,149796,3572,0,87,0,3497,713,712226,0,2,0,74,BENIGN
6,10657,0.0,0.7506803040255231,1522,12223219,9440,1,8,0,0,0,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,13120,0.0,0.3048780487804878,4373,5333333,7040,3040,4,0,0,0,0,0,0,0,0,BENIGN
6,10209,0.0,0.19590557351356647,10209,1,10209,10209,2,0,0,0,0,0,0,0,0,BENIGN
6,10176,0.0,0.19654088050314467,10176,1,10176,10176,2,0,0,0,0,0,0,0,0,BENIGN
