Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
17,9493,166.8597914252607,2.5281786579584957,412,662376,2773,0,24,48,98,66,351,0,0,0,0,BENIGN
17,7723,152.01346626958437,1.2948336138806162,858,6550881,7682,0,10,89,163,117,769,0,0,0,0,BENIGN
6,2819,2802.412202908833,8.513657325292657,122,33896,686,0,24,0,1448,329,293551,2,2,0,6,BENIGN
17,50,4880.0,80.0,16,833,50,0,4,55,67,61,48,0,0,0,0,BENIGN
6,5216,1402.032208588957,2.3006134969325154,474,1478111,4037,0,12,0,1418,609,298223,0,1,0,8,BENIGN
6,5726,911.9804400977995,1.9210618232623122,572,701013,2451,1,11,0,746,474,141877,1,2,0,7,BENIGN
6,12717,16909.412597310686,12.188409216010065,82,316420,6577,0,155,0,4380,1387,901082,0,4,0,38,BENIGN
6,5918,86674.21426157486,47.651233524839476,21,33996,2235,0,282,0,4344,1818,700589,0,4,0,34,BENIGN
6,10725,445.68764568764567,0.9324009324009324,1191,11175810,10102,0,10,0,1460,478,404299,0,1,0,6,BENIGN
6,10098,354.5256486432957,1.1883541295306002,918,4247837,5847,0,12,0,1806,298,485712,2,4,0,2,BENIGN
6,11013,381.54907836193587,0.9080177971488241,1223,10934534,10032,0,10,0,3077,420,918450,0,1,0,4,BENIGN
6,10840,497.97047970479707,1.014760147601476,1084,9870697,10013,0,11,0,1460,490,405876,0,1,0,7,BENIGN
6,11298,16326.517967781909,10.001770224818552,100,715716,8925,0,113,0,4344,1632,976220,0,4,0,12,BENIGN
6,10051,195.30394985573574,0.5969555268132524,2010,7687038,5606,0,6,0,1963,327,642031,1,2,0,1,BENIGN
6,12851,187458.25227608747,97.8912146914637,10,55476,8260,0,1258,0,4344,1914,843004,0,5,0,171,BENIGN
6,3840,2057.2916666666665,6.25,166,52447,890,0,24,0,1448,329,293252,2,2,0,6,BENIGN
6,10080,429.56349206349205,0.7936507936507936,1440,14328752,10025,0,8,0,1448,541,385400,0,1,0,3,BENIGN
6,10248,2862.4121779859483,2.4395003903200623,427,4183761,10034,0,25,0,1418,1173,253963,0,1,0,12,BENIGN
6,11026,1367.7670959550155,1.9045891529113006,551,4247489,9269,0,21,0,1418,718,439418,0,2,0,10,BENIGN
6,10833,293.91673589956616,0.9231053263177329,1203,10102437,9670,0,10,0,796,318,168802,0,2,0,4,BENIGN
6,12893,2978.9032808500738,2.714651361203754,379,3050323,10024,0,35,0,2920,1097,795430,0,1,0,11,BENIGN
6,13122,80423.94452065234,43.590916018899556,22,158587,9483,0,572,0,4344,1844,611922,0,2,0,46,BENIGN
6,11249,479.24259934216377,0.8889679082585119,1249,11062083,10087,0,10,0,1613,539,514029,0,1,0,4,BENIGN
6,10950,803.2876712328767,1.004566210045662,1095,9982068,10080,0,11,0,2896,799,1100903,0,1,0,4,BENIGN
6,10240,1779.296875,1.7578125,602,5904479,10034,0,18,0,1418,1012,342032,0,1,0,13,BENIGN
6,10215,7986.979931473324,5.873715124816447,173,1704532,10038,0,60,0,2836,1359,229679,0,1,0,11,BENIGN
6,10222,497.74995108589314,0.5869692819409118,2044,20016598,10047,2,6,0,3788,848,2222870,0,1,0,3,BENIGN
6,12938,591.5906631627763,0.8502086875869531,1293,9948811,10043,0,11,0,3578,695,1101856,0,1,0,7,BENIGN
6,14355,390.59561128526644,1.044932079414838,1025,5327593,8536,0,15,0,1418,373,307745,0,2,0,5,BENIGN
6,10112,661.1946202531645,1.0878164556962024,1011,10022201,10022,0,11,0,1625,607,379829,0,1,0,6,BENIGN
6,10025,2.9925187032418954,0.49875311720698257,2506,8678248,6601,160,5,6,6,6,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
