Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,15000,134898.4,22483.066666666666,0,0,22,0,337246,6,6,6,0,0,337246,0,0,Attack
6,15000,134672.4,22445.4,0,0,39,0,336681,6,6,6,0,0,336681,0,0,Attack
6,15000,134510.4,22418.4,0,0,25,0,336276,6,6,6,0,0,336276,0,0,Attack
6,15000,134655.6,22442.6,0,0,32,0,336639,6,6,6,0,0,336639,0,0,Attack
6,15000,134726.8,22454.466666666667,0,0,26,0,336817,6,6,6,0,0,336817,0,0,Attack
6,15000,133997.2,22332.866666666665,0,0,25,0,334993,6,6,6,0,0,334993,0,0,Attack
6,15000,129292.0,21548.666666666668,0,0,22,0,323230,6,6,6,0,0,323230,0,0,Attack
6,15000,133761.2,22293.533333333333,0,0,24,0,334403,6,6,6,0,0,334403,0,0,Attack
6,14998,135221.62955060674,22536.938258434457,0,0,23,0,338009,6,6,6,0,0,338009,0,0,Attack
6,15000,44213.2,7368.866666666667,0,193,4625,0,110533,6,6,6,0,0,110533,0,0,Attack
6,15000,46532.4,7755.4,0,0,18,0,116331,6,6,6,0,0,116331,0,0,Attack
6,15000,46481.2,7746.866666666667,0,0,16,0,116203,6,6,6,0,0,116203,0,0,Attack
6,15000,46661.2,7776.866666666667,0,0,17,0,116653,6,6,6,0,0,116653,0,0,Attack
6,14995,46606.33544514838,7767.722574191397,0,0,17,0,116477,6,6,6,0,0,116477,0,0,Attack
6,14999,46664.71098073205,7777.451830122008,0,0,16,0,116654,6,6,6,0,0,116654,0,0,Attack
6,14999,46110.27401826788,7685.045669711314,0,0,16,0,115268,6,6,6,0,0,115268,0,0,Attack
6,15000,17800.8,2966.8,0,286,3568,0,44502,6,6,6,0,0,44502,0,0,Attack
6,14999,5294.3529568637905,882.3921594772985,1,0,22,0,13235,6,6,6,0,0,13235,0,0,Attack
6,15000,5304.0,884.0,1,0,15,0,13260,6,6,6,0,0,13260,0,0,Attack
6,14999,5387.559170611374,897.926528435229,1,0,16,0,13468,6,6,6,0,0,13468,0,0,Attack
6,14999,5294.752983532236,882.458830588706,1,0,16,0,13236,6,6,6,0,0,13236,0,0,Attack
6,15000,5344.8,890.8,1,0,16,0,13362,6,6,6,0,0,13362,0,0,Attack
6,15000,5308.8,884.8,1,0,16,0,13272,6,6,6,0,0,13272,0,0,Attack
6,15000,5310.4,885.0666666666667,1,0,16,0,13276,6,6,6,0,0,13276,0,0,Attack
6,14997,5306.2612522504505,884.376875375075,1,0,16,0,13263,6,6,6,0,0,13263,0,0,Attack
6,15000,5489.6,914.9333333333333,1,0,15,0,13724,6,6,6,0,0,13724,0,0,Attack
6,14999,5401.960130675378,900.3266884458964,1,0,15,0,13504,6,6,6,0,0,13504,0,0,Attack
6,15000,5304.8,884.1333333333333,1,0,15,0,13262,6,6,6,0,0,13262,0,0,Attack
