Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
17,7854,201.68067226890756,3.0557677616501144,341,447871,2000,0,24,48,98,66,372,0,0,0,0,BENIGN
17,12739,26.689693068529714,0.31399638904152605,4246,54091917,12739,0,4,66,104,85,489,0,0,0,0,BENIGN
17,34,28411.764705882353,235.2941176470588,4,60,18,0,8,89,163,120,945,0,0,0,0,BENIGN
6,2391,3304.056879966541,9.619406106231702,108,13817,389,0,23,0,2896,343,492367,2,2,0,6,BENIGN
17,32,7625.0,125.0,10,341,32,0,4,55,67,61,48,0,0,0,0,BENIGN
6,994,7947.686116700202,22.132796780684103,47,2244,169,0,22,0,3401,359,649279,2,2,0,6,BENIGN
17,3946,100.3547896604156,1.5205271160669032,789,1639041,2944,0,6,66,66,66,0,0,0,0,0,BENIGN
6,1584,4987.373737373738,12.626262626262626,83,13472,389,0,20,0,3401,395,1077700,2,2,0,6,BENIGN
17,1001,263.7362637362637,3.996003996003996,333,333833,1001,0,4,66,66,66,0,0,0,0,0,BENIGN
17,3672,264.70588235294116,2.178649237472767,524,1150192,2876,0,8,98,143,121,572,0,0,0,0,BENIGN
6,2078,3801.732435033686,10.587102983638113,98,24666,687,0,22,0,3401,359,649074,2,2,0,6,BENIGN
17,1001,263.7362637362637,3.996003996003996,333,333833,1001,0,4,66,66,66,0,0,0,0,0,BENIGN
6,2113,3738.760056791292,11.358258400378608,91,22738,620,0,24,0,1448,329,293347,2,2,0,6,BENIGN
17,13196,23.491967262806913,0.30312215822976657,4398,58031610,13195,0,4,66,89,77,181,0,0,0,0,BENIGN
6,10097,73.88333168267802,0.39615727443795185,3365,33346698,10034,26,4,0,746,186,139046,0,1,0,1,BENIGN
6,10346,537.7923835298666,0.8699014111734004,1293,12469974,10032,0,9,0,2836,618,957015,0,1,0,3,BENIGN
6,10291,12987.367602759692,9.81440093285395,102,1004932,10035,0,101,0,1418,1323,110396,0,1,0,19,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
17,14139,91.2370040314025,1.1316217554282482,942,6538142,9810,0,16,66,98,80,212,0,0,0,0,BENIGN
6,1761,4486.087450312322,13.62862010221465,76,22376,686,0,24,0,1448,329,293476,2,2,0,6,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
17,1002,263.47305389221555,3.992015968063872,334,334668,1002,0,4,66,66,66,0,0,0,0,0,BENIGN
6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,14527,20791.422867763475,19.687478488332072,50,103770,4685,0,286,0,2896,1056,494749,2,17,0,75,BENIGN
17,8691,1050.972270164538,13.347140720285353,75,64255,2101,0,116,47,175,78,837,0,0,0,0,BENIGN
6,13998,16952.707529647094,17.788255465066438,56,79318,3384,0,249,0,4344,953,545870,8,18,0,68,BENIGN
6,14993,348.29587140665643,0.867071299939972,1249,6308733,8987,0,13,0,746,401,149800,0,3,0,7,BENIGN
6,10048,0.0,0.19904458598726116,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
6,1608,4912.935323383084,14.925373134328359,69,11156,404,0,24,0,1448,329,293283,2,2,0,6,BENIGN
6,11406,2434.3328072944064,2.367175170962651,438,1915679,5275,0,27,0,2896,1028,715261,1,2,0,7,BENIGN
6,10433,906.1631362024345,1.054346784242308,1043,9972539,10027,0,11,0,1448,859,463112,0,1,0,3,BENIGN
6,10046,79.23551662353175,0.3981684252438782,3348,33386820,10021,1,4,0,796,199,158359,0,1,0,1,BENIGN
6,10553,631.5739600113711,0.947597839476926,1172,11018075,10020,0,10,0,1448,666,388820,0,1,0,5,BENIGN
6,10111,569.0831767382059,0.7912174859064385,1444,14320349,10027,0,8,0,2043,719,658217,0,1,0,3,BENIGN
6,14326,4529.247521987993,8.097165991902834,124,437029,6516,0,116,0,1418,559,358535,0,12,0,49,BENIGN
6,10155,501.2309207287051,0.8862629246676514,1269,12578179,10048,0,9,0,1418,565,391403,0,1,0,3,BENIGN
6,10141,494.4285573414851,0.8874864411793709,1267,12555386,10037,0,9,0,1418,557,424841,0,1,0,3,BENIGN
6,11267,8997.692375965207,7.8991745806337095,128,1124058,9957,0,89,0,2836,1139,323837,0,3,0,25,BENIGN
6,10827,86979.86515193498,62.25177796250115,16,139493,9693,0,674,0,2836,1397,186852,0,6,0,87,BENIGN
6,12324,714.2161635832522,3.570269393054203,286,2223262,9785,0,44,0,1418,200,117234,0,5,0,16,BENIGN
6,10227,1496.2354551676933,1.7600469345849223,601,5801791,9950,0,18,0,2836,850,649740,0,2,0,9,BENIGN
6,10730,10652.37651444548,10.624417520969246,94,866159,9908,0,114,0,2896,1002,539793,0,5,0,20,BENIGN
6,10226,841.2869157050656,0.9778994719342852,1136,11131707,10034,0,10,0,1418,860,455572,0,1,0,5,BENIGN
