Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
04/07/2017 08:57:12 AM,6,9689,7567.550830839096,30.446898544741458,32,196965,7582,0,295,0,2634,248,240865,0,50,42,146,BENIGN
04/07/2017 08:57:12 AM,17,10111,450.20274948076354,4.549500543962021,224,381413,3053,0,46,48,163,98,1359,0,0,0,0,BENIGN
04/07/2017 08:57:29 AM,6,14259,50.494424573953296,1.9636720667648502,528,7277887,14024,0,28,0,72,25,1297,8,0,2,10,BENIGN
04/07/2017 08:57:30 AM,17,5054,85.47685001978631,1.5829046299960428,722,1219026,2324,0,8,48,56,54,18,0,0,0,0,BENIGN
04/07/2017 08:58:17 AM,6,2,736000.0,6000.0,0,0,1,0,12,0,328,122,13666,0,4,0,8,BENIGN
04/07/2017 09:08:49 AM,17,10087,47.78427679191038,0.3965500148706256,3362,33914175,10087,0,4,78,163,120,2417,0,0,0,0,BENIGN
04/07/2017 09:08:47 AM,6,13561,2537.1285303443697,11.503576432416489,87,570292,9046,0,156,0,1472,220,186423,0,30,24,68,BENIGN
04/07/2017 09:09:14 AM,17,1521,156.47600262984878,2.6298487836949374,507,770893,1521,0,4,48,71,59,181,0,0,0,0,BENIGN
04/07/2017 09:11:02 AM,17,9289,2019.3777586392507,20.23899235655076,49,24261,1027,0,188,44,226,99,1929,0,0,0,0,BENIGN
04/07/2017 09:11:03 AM,6,12102,526.1940175177657,1.1568335812262436,930,3587149,5545,1,14,0,796,454,167078,2,3,0,8,BENIGN
04/07/2017 09:11:02 AM,6,11016,307.2803195352215,0.7262164124909223,1573,14067591,10070,1,8,0,1528,423,446554,0,1,0,4,BENIGN
04/07/2017 09:11:03 AM,6,10109,37.98595311108913,0.7913740231476902,1444,6121404,5649,0,8,0,384,48,18419,1,4,0,1,BENIGN
04/07/2017 09:11:03 AM,6,10324,608.8725300271212,1.3560635412630764,794,3589674,5497,0,14,0,1506,449,464361,1,2,0,6,BENIGN
04/07/2017 09:11:04 AM,6,10103,648.7182025141047,0.8908245075720083,1262,12597812,10048,0,9,0,1460,728,485843,0,1,0,3,BENIGN
04/07/2017 09:11:05 AM,6,10137,349.8076353950873,1.0851336687382855,1013,4424861,5041,0,11,0,1773,322,423083,1,3,0,2,BENIGN
04/07/2017 09:11:06 AM,6,10913,707.5048107761386,0.7330706496838633,1559,14110804,10051,0,8,0,2336,965,682641,0,1,0,4,BENIGN
04/07/2017 09:11:06 AM,6,11795,5585.332768122085,3.8151759220008477,268,1097750,6285,0,45,0,4116,1463,652484,1,2,0,17,BENIGN
04/07/2017 09:11:08 AM,6,10497,213.2037725064304,0.8573878250928837,1312,12247405,9967,0,9,0,746,248,139171,0,2,0,3,BENIGN
04/07/2017 09:11:09 AM,6,10094,6990.885674658213,5.448781454329304,186,889772,5657,0,55,0,3452,1283,471549,1,2,0,7,BENIGN
04/07/2017 09:11:09 AM,6,10382,2366.403390483529,2.3116933153534966,451,2092358,5476,0,24,0,2920,1023,1054094,1,2,0,8,BENIGN
04/07/2017 09:11:08 AM,6,11042,912.2441586669082,1.0867596449918493,1003,9041286,10054,0,12,0,1460,839,416054,0,1,0,5,BENIGN
04/07/2017 09:11:18 AM,17,4180,611.0047846889952,7.655502392344498,134,186050,2056,0,32,48,177,79,1370,0,0,0,0,BENIGN
04/07/2017 09:11:18 AM,6,9987,159.40722939821768,0.5006508460999299,2496,8232398,5029,11,5,0,796,318,189952,1,1,0,2,BENIGN
04/07/2017 09:11:18 AM,6,10203,639.2237577183181,1.3721454474174262,784,3486348,5029,0,14,0,1615,465,500851,1,2,0,6,BENIGN
04/07/2017 09:11:08 AM,6,1232,10616.07142857143,33.27922077922078,30,8017,544,0,41,0,1430,319,294773,1,2,0,18,BENIGN
04/07/2017 09:11:10 AM,6,528,1679314.393939394,1068.1818181818182,0,19,50,0,564,0,4380,1572,1084537,7,8,0,109,BENIGN
04/07/2017 09:11:09 AM,6,1963,4658.685685175751,16.811003565970452,61,73633,1545,0,33,0,2920,277,365692,1,2,0,18,BENIGN
04/07/2017 09:11:25 AM,6,10038,0.0,0.3984857541342897,3346,33127012,9992,18,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:23 AM,6,10081,0.0,0.19839301656581687,10081,1,10081,10081,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:23 AM,6,10040,0.0,0.199203187250996,10040,1,10040,10040,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:24 AM,6,10081,0.0,0.19839301656581687,10081,1,10081,10081,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:24 AM,6,10021,0.0,0.19958088015168146,10021,1,10021,10021,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:29 AM,6,10049,0.0,0.3980495571698677,3349,33298342,10013,18,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:29 AM,6,10021,0.0,0.19958088015168146,10021,1,10021,10021,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:30 AM,6,10081,0.0,0.19839301656581687,10081,1,10081,10081,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:29 AM,6,10650,206.7605633802817,0.4694835680751174,2662,24134336,10020,1,5,0,1547,440,463533,0,0,0,2,BENIGN
04/07/2017 09:11:38 AM,6,10020,0.0,0.1996007984031936,10020,1,10020,10020,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:39 AM,6,10081,0.0,0.19839301656581687,10081,1,10081,10081,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:43 AM,6,10051,0.0,0.19898517560441747,10051,1,10051,10051,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:43 AM,6,10080,0.0,0.1984126984126984,10080,1,10080,10080,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:11:44 AM,6,10082,0.0,0.19837333862328904,10082,1,10082,10082,2,0,0,0,0,0,0,0,0,BENIGN
