Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
03/07/2017 08:58:35 AM,17,990,1662.6262626262626,20.2020202020202,52,25369,638,0,20,45,145,82,1007,0,0,0,0,BENIGN
03/07/2017 08:58:59 AM,17,7648,1350.418410041841,4.184100418410042,246,1127736,5876,0,32,48,1362,322,244588,0,0,0,0,BENIGN
03/07/2017 08:58:59 AM,6,7677,29828.31835352351,33.216100039077766,30,127390,5513,0,255,0,3357,898,1233554,0,16,24,138,BENIGN
03/07/2017 08:58:35 AM,17,1900,126.3157894736842,2.6315789473684212,475,796556,1814,28,5,48,48,48,0,0,0,0,0,BENIGN
03/07/2017 08:59:18 AM,6,22,67454.54545454546,272.72727272727275,4,33,11,0,6,86,328,247,15642,0,0,0,6,BENIGN
03/07/2017 09:00:59 AM,6,4673,13434.19644767815,29.531350310293174,34,72800,3083,0,138,0,2910,454,335002,0,8,4,122,BENIGN
03/07/2017 09:01:14 AM,6,3,0.0,1333.3333333333333,1,2,3,0,4,0,0,0,0,0,0,4,0,BENIGN
03/07/2017 09:01:15 AM,6,150,19133.333333333332,213.33333333333334,4,188,51,0,32,0,348,89,11299,2,2,0,22,BENIGN
03/07/2017 09:04:16 AM,6,48,62333.333333333336,583.3333333333334,1,38,22,0,28,0,354,106,13731,2,2,0,22,BENIGN
03/07/2017 09:01:02 AM,17,10963,2236.7964973091307,3.648636322174587,281,2844467,10540,0,40,105,1415,613,361062,0,0,0,0,BENIGN
03/07/2017 09:08:24 AM,6,89,198112.35955056178,382.02247191011236,2,64,41,0,34,0,2910,518,574300,0,4,0,28,BENIGN
03/07/2017 09:09:28 AM,6,20,74200.0,300.0,4,28,10,0,6,86,328,247,15642,0,0,0,6,BENIGN
03/07/2017 09:08:24 AM,17,48,220000.0,166.66666666666666,6,194,38,0,8,1306,1334,1320,218,0,0,0,0,BENIGN
03/07/2017 09:07:14 AM,6,47,66170.21276595745,595.7446808510638,1,38,22,0,28,0,413,111,16152,2,2,0,22,BENIGN
03/07/2017 09:10:51 AM,6,3358,14372.840976771888,31.56640857653365,31,68280,2668,0,106,0,2910,455,250944,0,4,4,96,BENIGN
03/07/2017 09:10:51 AM,17,180,120888.88888888889,100.0,10,656,107,0,18,180,1414,1208,141379,0,0,0,0,BENIGN
03/07/2017 09:11:52 AM,6,2251,4392.7143491781435,10.661928031985784,97,213281,2216,0,24,151,648,412,43356,0,0,0,24,BENIGN
03/07/2017 09:10:54 AM,6,57,55508.771929824565,491.2280701754386,2,53,30,0,28,0,440,113,17387,2,2,0,22,BENIGN
03/07/2017 09:11:52 AM,17,2252,4948.490230905862,5.328596802841918,204,447174,2220,0,12,146,1334,928,335175,0,0,0,0,BENIGN
03/07/2017 09:15:11 AM,6,273,14450.54945054945,29.304029304029303,39,1829,101,0,8,0,1825,493,551427,0,1,0,3,BENIGN
03/07/2017 09:15:11 AM,6,337,47430.26706231454,59.347181008902076,17,955,106,0,20,0,1418,799,468095,1,2,0,12,BENIGN
03/07/2017 09:15:13 AM,6,1016,6196.850393700787,8.858267716535433,127,83854,840,0,9,0,1819,699,539237,0,1,0,4,BENIGN
03/07/2017 09:15:06 AM,6,6013,136408.28205554633,66.8551471811076,14,27694,3078,0,402,0,4344,2040,809230,0,3,0,21,BENIGN
03/07/2017 09:15:10 AM,6,1122,7866.310160427807,11.58645276292335,93,86320,1026,0,13,0,1701,678,575940,0,1,0,3,BENIGN
03/07/2017 09:15:13 AM,6,324,48493.82716049383,46.2962962962963,23,1638,137,0,15,0,2669,1047,674754,0,1,0,4,BENIGN
03/07/2017 09:15:07 AM,6,545,54785.321100917434,36.69724770642202,28,5103,272,0,20,0,2896,1492,1034040,0,1,0,3,BENIGN
03/07/2017 09:15:07 AM,6,274,342437.95620437956,189.7810218978102,5,223,64,0,52,0,4344,1804,1055324,0,1,0,4,BENIGN
03/07/2017 09:15:10 AM,6,5098,2721.2632404864653,4.51157316594743,231,905732,4465,0,23,0,2920,603,645829,2,2,0,7,BENIGN
03/07/2017 09:15:07 AM,6,5663,41943.139678615575,23.485784919653895,42,169398,4659,0,133,0,4344,1785,1045098,0,4,0,14,BENIGN
03/07/2017 09:15:12 AM,6,1068,6460.6741573033705,8.426966292134832,133,68082,766,0,9,0,3138,766,1099803,0,1,0,5,BENIGN
03/07/2017 09:15:13 AM,6,1053,56533.71320037987,36.08736942070276,28,18239,828,0,38,0,4344,1566,1139156,0,2,0,7,BENIGN
03/07/2017 09:15:13 AM,6,1158,13223.661485319517,12.953367875647668,82,34216,674,0,15,0,2621,1020,633911,0,1,0,5,BENIGN
03/07/2017 09:15:12 AM,6,11002,1587.5295400836212,2.9085620796218867,354,3131825,9884,0,32,0,2188,545,436508,3,3,0,15,BENIGN
03/07/2017 09:15:09 AM,6,2665,18015.00938086304,11.25703564727955,91,112805,1487,0,30,0,4344,1600,947634,0,1,0,5,BENIGN
03/07/2017 09:15:13 AM,6,1523,58524.62245567958,42.02232435981615,24,15642,966,0,64,0,4344,1392,326864,0,1,0,9,BENIGN
03/07/2017 09:15:14 AM,6,10166,572.5949242573283,0.8853039543576628,1270,12678524,10084,0,9,0,1712,646,576399,1,1,0,4,BENIGN
03/07/2017 09:15:12 AM,6,104,36442.307692307695,76.92307692307692,14,328,38,0,8,0,1398,473,367522,0,1,0,3,BENIGN
03/07/2017 09:15:13 AM,6,146,25000.0,41.0958904109589,29,807,65,0,6,0,2946,608,1375694,0,1,0,3,BENIGN
03/07/2017 09:15:07 AM,6,7591,1432.485838492952,3.0299038334870243,345,2266865,7082,0,23,0,1418,472,380879,1,2,0,8,BENIGN
03/07/2017 09:15:13 AM,6,120,44833.333333333336,66.66666666666667,17,462,49,0,8,0,1716,672,575112,0,1,0,3,BENIGN
03/07/2017 09:15:13 AM,6,117,43683.76068376069,68.37606837606837,16,384,42,0,8,0,2896,638,1343930,0,1,0,4,BENIGN
03/07/2017 09:15:09 AM,6,4575,5121.9672131147545,10.273224043715848,99,192631,2667,0,47,0,1418,498,374038,1,5,0,17,BENIGN
03/07/2017 09:15:14 AM,6,121,83338.84297520661,140.49586776859505,7,167,38,0,17,0,1935,593,543205,0,2,0,6,BENIGN
03/07/2017 09:15:10 AM,6,110,95918.18181818182,100.0,11,277,39,0,11,0,2709,959,943159,0,1,0,4,BENIGN
03/07/2017 09:15:10 AM,6,217,330271.88940092165,235.02304147465438,4,186,50,0,51,0,2836,1405,405097,0,1,0,13,BENIGN
03/07/2017 09:15:12 AM,6,840,18752.380952380954,19.047619047619047,56,37938,757,0,16,0,1541,984,384576,0,1,0,4,BENIGN
03/07/2017 09:15:13 AM,6,158,57253.16455696202,69.62025316455696,15,623,55,0,11,0,2836,822,876969,0,1,0,7,BENIGN
03/07/2017 09:15:14 AM,6,638,14120.689655172413,32.9153605015674,31,2321,164,0,21,0,1737,429,453262,1,2,0,9,BENIGN
03/07/2017 09:15:10 AM,6,3462,5732.8134026574235,6.643558636626228,157,263282,2331,0,23,0,1701,862,482321,0,2,0,7,BENIGN
