Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
04/07/2017 08:57:14 AM,17,7451,3133.5391222654675,24.694671856126693,40,44887,2000,0,184,24,1430,126,58815,0,0,0,0,BENIGN
04/07/2017 08:57:27 AM,17,13999,17.144081720122866,0.3571683691692264,3499,9002000,8000,1999,5,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:28 AM,17,13999,10.286449032073719,0.21430102150153582,6999,50010000,12000,1999,3,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:26 AM,17,2000,48.0,1.0,2000,1,2000,2000,2,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:23 AM,17,4000,36.0,0.75,2000,0,2000,2000,3,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:22 AM,17,12999,29.540733902607894,0.6154319563043311,1857,142825,2001,1000,8,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:49 AM,17,8000,30.0,0.625,2000,0,2000,2000,5,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:25 AM,17,14999,25.60170678045203,0.5333688912594173,2142,143041,3000,1999,8,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:29 AM,17,4000,36.0,0.75,2000,2,2001,1999,3,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:43 AM,17,1999,48.024012006003,1.0005002501250626,1999,1,1999,1999,2,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:37 AM,17,9999,28.802880288028803,0.6000600060006,1999,0,2000,1999,6,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:38 AM,17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:39 AM,17,10000,28.8,0.6,2000,128,2016,1984,6,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:44 AM,17,6001,31.994667555407432,0.6665555740709882,2000,0,2001,2000,4,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:42 AM,17,8000,30.0,0.625,2000,0,2000,2000,5,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:43 AM,17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:41 AM,17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:45 AM,17,10001,28.797120287971204,0.5999400059994,2000,0,2001,1999,6,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:49 AM,17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:52 AM,17,10005,28.7856071964018,0.5997001499250375,2001,88,2016,1991,6,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:24 AM,17,15000,22.4,0.4666666666666667,2500,1501461,5001,1999,7,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 08:57:19 AM,6,1215,26526.748971193414,76.54320987654322,13,10065,946,0,93,0,3069,346,511554,0,16,14,44,BENIGN
04/07/2017 09:08:04 AM,17,191,8963.350785340313,83.7696335078534,12,1491,152,0,16,51,205,107,2771,0,0,0,0,BENIGN
04/07/2017 09:09:00 AM,6,1,776000.0,4000.0,0,0,1,0,4,72,316,194,19872,0,0,0,4,BENIGN
04/07/2017 09:12:11 AM,6,3002,0.0,1.9986675549633577,600,1802675,3002,0,6,0,0,0,0,0,0,6,0,BENIGN
04/07/2017 09:15:12 AM,6,8356,6489.4686452848255,19.028243178554334,52,85532,3208,0,159,0,3069,341,343276,0,18,16,102,BENIGN
04/07/2017 09:15:19 AM,17,14000,10.285714285714286,0.21428571428571427,7000,50000000,12000,2000,3,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:06 AM,17,11445,2544.1677588466578,19.047619047619047,52,122228,4199,0,218,24,1430,133,64691,0,0,0,0,BENIGN
04/07/2017 09:15:15 AM,17,4000,36.0,0.75,2000,0,2000,2000,3,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:20 AM,17,13998,10.287183883411917,0.2143163309044149,6999,17988002,9998,4000,3,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:17 AM,17,2000,48.0,1.0,2000,1,2000,2000,2,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:14 AM,17,5999,32.005334222370394,0.6667777962993833,1999,0,2000,1999,4,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:16 AM,17,4000,36.0,0.75,2000,0,2000,2000,3,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:18 AM,17,2000,48.0,1.0,2000,1,2000,2000,2,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:32 AM,6,12780,678.716744913928,2.0344287949921753,511,4209337,10143,0,26,0,1566,333,174486,0,2,2,18,BENIGN
04/07/2017 09:15:36 AM,17,8642,701.9208516547095,4.628558204119416,221,1915531,8634,0,40,48,1398,151,85124,0,0,0,0,BENIGN
04/07/2017 09:15:39 AM,17,6000,32.0,0.6666666666666666,2000,0,2000,2000,4,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:36 AM,17,8000,30.0,0.625,2000,0,2000,2000,5,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:41 AM,17,8000,30.0,0.625,2000,0,2000,2000,5,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:15:48 AM,6,14347,746.7763295462466,2.3698334146511466,434,2375321,7662,0,34,0,1566,315,136097,0,2,2,26,BENIGN
