Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
04/07/2017 09:01:35 AM,17,955,2090.0523560209426,27.225130890052355,38,15533,477,0,26,45,145,76,774,0,0,0,0,BENIGN
04/07/2017 09:02:00 AM,17,8375,4899.104477611941,10.985074626865671,92,383174,5786,0,92,48,1428,445,323819,0,0,0,0,BENIGN
04/07/2017 09:02:00 AM,6,8817,32274.923443348078,42.98514233866395,23,95258,5763,0,379,0,3357,750,954709,0,20,24,256,BENIGN
04/07/2017 09:01:36 AM,17,1944,123.45679012345678,2.57201646090535,486,838140,1859,28,5,48,48,48,0,0,0,0,0,BENIGN
04/07/2017 09:02:18 AM,6,604,7784.76821192053,23.178807947019866,46,23853,560,0,14,0,1458,335,243797,0,0,4,10,BENIGN
04/07/2017 09:02:17 AM,17,101,27306.930693069306,217.82178217821783,4,24,11,0,22,105,143,125,341,0,0,0,0,BENIGN
04/07/2017 09:02:57 AM,6,19,260210.52631578947,631.578947368421,1,19,15,0,12,151,648,412,45287,0,0,0,12,BENIGN
04/07/2017 09:02:57 AM,17,21,502857.14285714284,380.95238095238096,3,16,10,0,8,1306,1334,1320,218,0,0,0,0,BENIGN
04/07/2017 09:02:19 AM,6,226,13973.451327433628,150.44247787610618,6,187,50,0,34,0,425,92,15784,2,2,0,22,BENIGN
04/07/2017 09:05:01 AM,6,486,8117.283950617284,20.5761316872428,54,4447,184,0,10,0,1825,394,472132,0,1,0,3,BENIGN
04/07/2017 09:05:00 AM,6,392,14318.877551020409,30.612244897959183,35,2049,128,0,12,0,1418,467,368806,0,2,0,5,BENIGN
04/07/2017 09:05:00 AM,6,2423,91273.21502269914,71.81180354931902,14,20247,1865,0,174,0,2920,1271,353785,0,4,0,92,BENIGN
04/07/2017 09:05:00 AM,6,73,207424.65753424657,232.87671232876713,4,87,25,0,17,0,1460,890,439855,0,1,0,12,BENIGN
04/07/2017 09:04:58 AM,6,1384,31202.312138728324,26.01156069364162,39,21498,750,0,36,0,2458,1199,337186,0,1,0,18,BENIGN
04/07/2017 09:05:01 AM,6,1230,17395.934959349594,21.13821138211382,49,17250,568,0,26,0,2008,822,522291,0,2,0,8,BENIGN
04/07/2017 09:05:00 AM,6,1973,3188.545362392296,9.123162696401419,116,171148,1720,0,18,0,1690,349,336677,1,2,0,7,BENIGN
04/07/2017 09:05:00 AM,6,953,20464.847848898215,36.72612801678909,28,16006,739,0,35,0,1418,557,395669,1,4,0,19,BENIGN
04/07/2017 09:05:00 AM,6,175,158748.57142857142,137.14285714285714,7,285,52,0,24,0,1665,1157,305998,0,1,0,13,BENIGN
04/07/2017 09:05:02 AM,6,407,9783.783783783783,17.1990171990172,67,7654,237,0,7,0,1812,568,585515,0,1,0,3,BENIGN
04/07/2017 09:05:02 AM,6,163,23576.68711656442,42.94478527607362,27,892,60,0,7,0,2836,549,1066366,0,1,0,3,BENIGN
04/07/2017 09:04:58 AM,6,102,124392.1568627451,215.68627450980392,4,299,76,0,22,0,2910,576,868419,0,4,0,16,BENIGN
04/07/2017 09:05:20 AM,6,83,39060.24096385542,385.5421686746988,2,86,41,0,32,0,467,101,18127,2,2,0,22,BENIGN
04/07/2017 09:04:58 AM,17,3519,808.7524865018471,7.388462631429383,140,90116,1313,0,26,47,163,109,1212,0,0,0,0,BENIGN
04/07/2017 09:08:48 AM,6,42,302095.2380952381,523.8095238095239,2,29,19,0,22,0,2910,576,868419,0,4,0,16,BENIGN
04/07/2017 09:09:59 AM,6,205,3819.512195121951,53.65853658536585,20,324,38,0,11,0,783,71,55735,0,1,0,1,BENIGN
04/07/2017 09:05:31 AM,6,2,0.0,1500.0,1,2,2,0,3,0,0,0,0,2,0,0,0,BENIGN
04/07/2017 09:10:47 AM,6,204,541416.6666666666,382.3529411764706,2,123,45,0,78,0,4254,1416,207555,0,1,0,2,BENIGN
04/07/2017 09:08:17 AM,6,77,42103.896103896106,415.5844155844156,2,91,43,0,32,0,467,101,18127,2,2,0,22,BENIGN
04/07/2017 09:11:42 AM,6,942,45701.698513800424,39.27813163481953,26,14801,726,0,37,0,1460,1163,283092,0,1,0,18,BENIGN
04/07/2017 09:11:43 AM,6,705,7773.0496453900705,14.184397163120567,78,34029,567,0,10,0,1448,548,395160,0,1,0,4,BENIGN
04/07/2017 09:11:43 AM,6,125,45688.0,80.0,13,288,41,0,10,0,1448,571,368351,0,1,0,5,BENIGN
04/07/2017 09:11:44 AM,6,145,27462.068965517243,55.172413793103445,20,683,61,0,8,0,1418,497,382702,0,1,0,3,BENIGN
04/07/2017 09:11:44 AM,6,141,27255.31914893617,49.645390070921984,23,698,58,0,7,0,2836,549,1066366,0,1,0,3,BENIGN
04/07/2017 09:11:43 AM,6,172,95069.76744186046,191.86046511627907,5,119,42,0,33,0,2006,495,398348,1,4,0,12,BENIGN
04/07/2017 09:10:47 AM,6,48,264333.3333333333,458.3333333333333,2,43,22,0,22,0,2910,576,868419,0,4,0,16,BENIGN
04/07/2017 09:11:42 AM,17,1583,958.9387239418825,8.843967150979154,121,71068,973,0,14,47,163,108,2047,0,0,0,0,BENIGN
04/07/2017 09:11:20 AM,6,81,40024.69135802469,395.0617283950617,2,92,43,0,32,0,467,101,18127,2,2,0,22,BENIGN
04/07/2017 09:12:29 AM,6,10737,1181.708112135606,3.1666200987240383,325,3463167,10689,0,34,0,2910,373,630751,0,4,8,16,BENIGN
04/07/2017 09:14:29 AM,6,1,0.0,4000.0,0,0,1,0,4,0,0,0,0,0,0,4,0,BENIGN
04/07/2017 09:05:32 AM,6,1,0.0,3000.0,0,0,1,0,3,0,0,0,0,3,0,0,0,BENIGN
04/07/2017 09:16:31 AM,6,108,84166.66666666667,120.37037037037037,9,146,31,0,13,0,1493,699,527124,0,1,0,4,BENIGN
04/07/2017 09:16:34 AM,6,85,51564.705882352944,105.88235294117646,10,192,34,0,9,0,1448,487,512431,0,1,0,2,BENIGN
04/07/2017 09:16:31 AM,6,3283,437795.6137678952,263.7831251903747,3,1087,642,0,866,0,4344,1659,478904,0,4,0,115,BENIGN
04/07/2017 09:16:30 AM,17,4435,1205.4114994363022,12.626832018038332,80,39363,940,0,56,47,214,95,1713,0,0,0,0,BENIGN
04/07/2017 09:16:33 AM,6,167,208946.10778443114,179.64071856287424,5,210,46,0,30,0,1418,1163,274618,0,1,0,13,BENIGN
04/07/2017 09:14:17 AM,6,83,39060.24096385542,385.5421686746988,2,91,43,0,32,0,467,101,18127,2,2,0,22,BENIGN
04/07/2017 09:16:32 AM,6,4081,1731.683410928694,2.6954177897574123,408,1593107,4001,0,11,0,1460,642,523248,1,1,0,4,BENIGN
04/07/2017 09:16:33 AM,6,87,303241.3793103448,275.86206896551727,3,77,29,0,24,0,2896,1099,819323,0,2,0,6,BENIGN
04/07/2017 09:16:34 AM,6,147,64639.45578231292,102.04081632653062,10,150,32,0,15,0,2234,633,631001,0,1,0,5,BENIGN
04/07/2017 09:16:34 AM,6,4074,18517.18213058419,10.55473735886107,97,370300,3952,0,43,0,2920,1754,978970,1,1,0,4,BENIGN
04/07/2017 09:16:33 AM,6,4076,1415.8488714425907,2.4533856722276743,452,1769302,4000,0,10,0,1460,577,525796,1,1,0,4,BENIGN
04/07/2017 09:16:31 AM,6,4956,1896.2873284907182,2.6230831315577077,413,1337820,4000,0,13,0,1693,722,533154,1,1,0,5,BENIGN
04/07/2017 09:16:51 AM,6,109,60330.2752293578,128.44036697247705,8,218,40,0,14,0,1952,469,593068,4,1,0,3,BENIGN
04/07/2017 09:16:33 AM,6,757,17804.49141347424,26.42007926023778,39,10836,457,0,20,0,1418,673,421580,0,2,0,10,BENIGN
04/07/2017 09:16:51 AM,6,93,8591.397849462366,75.26881720430107,15,349,38,0,7,0,661,114,60789,1,1,0,2,BENIGN
04/07/2017 09:16:32 AM,6,1130,164519.46902654867,127.43362831858407,7,3350,611,0,144,0,2836,1291,382675,0,4,0,82,BENIGN
04/07/2017 09:16:32 AM,6,211,216976.30331753555,146.91943127962085,7,359,69,0,31,0,2836,1476,608073,0,1,0,13,BENIGN
04/07/2017 09:16:34 AM,6,116,132344.8275862069,129.31034482758622,8,266,43,0,15,0,2445,1023,703974,0,1,0,4,BENIGN
04/07/2017 09:16:34 AM,6,144,27652.777777777777,55.55555555555556,20,683,60,0,8,0,1418,497,382702,0,1,0,3,BENIGN
04/07/2017 09:16:32 AM,6,1631,9190.680564071123,15.941140404659718,65,59726,1229,0,26,0,1418,576,386532,0,3,0,10,BENIGN
04/07/2017 09:16:31 AM,6,151,58913.90728476821,112.58278145695364,9,298,50,0,17,0,2836,523,614574,0,2,0,8,BENIGN
04/07/2017 09:16:35 AM,6,155,24793.548387096773,51.61290322580645,22,803,59,0,8,0,1418,480,377198,0,1,0,3,BENIGN
04/07/2017 09:16:34 AM,6,158,28455.696202531646,44.30379746835443,26,831,58,0,7,0,2836,642,1086120,0,1,0,3,BENIGN
04/07/2017 09:16:31 AM,6,706,44009.915014164304,31.161473087818695,33,9593,445,0,22,0,3677,1412,968600,0,1,0,4,BENIGN
04/07/2017 09:16:34 AM,6,627,8199.362041467304,17.54385964912281,62,8599,285,0,11,0,1448,467,359420,0,1,0,5,BENIGN
04/07/2017 09:12:14 AM,6,24,1541.6666666666667,208.33333333333334,6,121,23,0,5,0,37,7,268,1,0,0,1,BENIGN
04/07/2017 09:16:30 AM,6,41,309463.4146341463,536.5853658536586,1,25,18,0,22,0,2910,576,868419,0,4,0,16,BENIGN
04/07/2017 09:18:24 AM,6,970,44300.0,38.144329896907216,26,15897,749,0,37,0,1460,1161,283288,0,1,0,18,BENIGN
04/07/2017 09:18:25 AM,6,785,6980.891719745223,12.738853503184714,87,47263,664,0,10,0,1448,548,395160,0,1,0,4,BENIGN
04/07/2017 09:18:25 AM,6,1172,5245.733788395904,10.238907849829351,106,73879,920,0,12,0,1448,512,328992,0,1,0,6,BENIGN
