Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
05/07/2017 08:42:44 AM,6,14718,196099.3341486615,93.6268514743851,10,33719,4088,0,1378,0,4552,2094,743880,0,0,0,30,BENIGN
05/07/2017 08:42:57 AM,6,3703,0.0,1.6203078584931137,740,2742164,3703,0,6,0,0,0,0,2,0,0,0,BENIGN
05/07/2017 08:43:04 AM,6,41,8317.073170731708,48.78048780487805,41,1,41,41,2,0,341,170,58140,0,0,0,1,BENIGN
05/07/2017 08:43:31 AM,17,11484,33.7861372344131,0.34831069313827934,3828,43960752,11484,0,4,48,146,97,3223,0,0,0,0,BENIGN
05/07/2017 08:43:00 AM,6,1577,3803805.3265694357,1779.9619530754596,0,132,609,0,2807,0,4380,2137,680761,0,0,0,47,BENIGN
05/07/2017 08:43:14 AM,6,274,58744.52554744526,54.74452554744526,19,784,76,0,15,0,3121,1073,782231,1,1,0,3,BENIGN
05/07/2017 08:44:02 AM,17,11005,86.50613357564744,0.5452067242162654,2201,20661851,10315,0,6,120,193,158,1086,0,0,0,0,BENIGN
05/07/2017 08:43:51 AM,6,106,3216.9811320754716,18.867924528301888,106,1,106,106,2,0,341,170,58140,0,0,0,1,BENIGN
05/07/2017 08:44:31 AM,6,18,111.11111111111111,222.22222222222223,6,108,18,0,4,0,1,0,0,0,0,0,0,BENIGN
05/07/2017 08:44:02 AM,6,41,5878.048780487805,73.17073170731707,20,840,41,0,3,0,241,80,19360,0,1,0,1,BENIGN
05/07/2017 08:44:11 AM,6,460,9436.95652173913,13.043478260869565,92,3403,156,0,6,0,1460,723,411180,0,1,0,3,BENIGN
05/07/2017 08:43:42 AM,6,260,27100.0,30.76923076923077,37,1351,90,0,8,0,1460,880,371446,0,1,0,4,BENIGN
05/07/2017 08:46:31 AM,6,1,2000.0,4000.0,0,0,1,0,4,0,1,0,0,0,0,0,0,BENIGN
05/07/2017 08:48:31 AM,6,5,400.0,800.0,1,7,5,0,4,0,1,0,0,0,0,0,0,BENIGN
05/07/2017 08:44:13 AM,6,459,14215.686274509804,21.78649237472767,51,2407,150,0,10,0,1460,652,500156,1,1,0,3,BENIGN
05/07/2017 08:44:13 AM,6,488,9168.032786885246,26.639344262295083,40,1744,112,0,13,0,1460,344,318538,0,1,0,3,BENIGN
05/07/2017 08:48:43 AM,17,14462,229.29055455676948,1.6595215046328309,628,2816732,8006,0,24,48,195,138,1309,0,0,0,0,BENIGN
05/07/2017 08:48:43 AM,6,9686,1766.776791245096,12.5954986578567,80,420460,7064,0,122,0,3365,140,239216,1,2,0,9,BENIGN
05/07/2017 08:48:43 AM,6,10122,450.1086741750642,0.6915629322268326,1687,13168332,9075,67,7,0,3767,650,1911667,0,1,0,4,BENIGN
05/07/2017 08:48:54 AM,6,42,108404.76190476191,119.04761904761905,10,413,41,0,5,0,1633,910,696586,0,1,0,1,BENIGN
05/07/2017 08:48:52 AM,6,14907,1418.93070369625,7.647413966592876,131,832820,7738,0,114,0,1515,185,152505,4,22,16,46,BENIGN
05/07/2017 08:49:08 AM,6,1356,3604.7197640117993,4.424778761061947,271,122850,864,0,6,0,2431,814,893614,0,1,0,4,BENIGN
05/07/2017 08:48:58 AM,17,12532,240.02553463134376,1.5959144589849985,659,2600756,7028,0,20,77,246,150,2752,0,0,0,0,BENIGN
05/07/2017 08:48:54 AM,6,304,15861.842105263158,19.736842105263158,60,5064,164,0,6,0,1645,803,732681,0,1,0,3,BENIGN
05/07/2017 08:49:11 AM,6,1096,6883.211678832116,7.299270072992701,156,99692,866,0,8,0,2920,943,1022628,0,1,0,2,BENIGN
