Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
05/07/2017 08:42:56 AM,17,32,22812.5,187.5,6,189,31,0,6,103,151,121,519,0,0,0,0,BENIGN
05/07/2017 08:42:42 AM,17,2000,48.0,1.0,2000,1,2000,2000,2,48,48,48,0,0,0,0,0,BENIGN
05/07/2017 08:42:48 AM,6,3257,626.3432606693276,2.4562480810561866,465,1514701,3256,0,8,72,316,255,12755,0,0,0,8,BENIGN
05/07/2017 08:46:33 AM,17,9,782222.2222222222,4888.888888888889,0,0,2,0,44,48,1398,160,78025,0,0,0,0,BENIGN
05/07/2017 08:46:25 AM,6,12558,1700.1114827201784,5.255613951266125,193,1151728,8015,0,66,0,1562,323,121972,0,2,2,58,BENIGN
05/07/2017 08:47:03 AM,6,1,776000.0,4000.0,0,0,1,0,4,72,316,194,19872,0,0,0,4,BENIGN
05/07/2017 08:42:56 AM,6,579,554056.9948186529,260.7944732297064,3,514,95,0,151,0,4344,2124,716829,1,1,0,8,BENIGN
05/07/2017 08:47:41 AM,17,4841,527.9900846932452,4.54451559595125,230,1079556,4763,0,22,51,205,116,1689,0,0,0,0,BENIGN
05/07/2017 08:47:41 AM,6,8562,3470.4508292455034,3.270263957019388,317,1467206,6045,0,28,0,4296,1061,1238030,1,1,0,12,BENIGN
05/07/2017 08:47:40 AM,6,9052,349.09412284577996,1.104728236853734,1005,9100370,9050,0,10,316,316,316,0,0,0,0,10,BENIGN
05/07/2017 08:48:53 AM,6,111,43693.69369369369,126.12612612612612,8,476,64,0,14,0,1562,346,314494,0,2,2,6,BENIGN
05/07/2017 08:48:41 AM,17,11181,922.8154905643503,5.3662463107056615,189,2095781,11114,0,60,31,1398,171,103638,0,0,0,0,BENIGN
05/07/2017 08:48:41 AM,6,313,9571.884984025559,76.6773162939297,13,1526,172,0,24,0,440,124,29561,0,2,0,14,BENIGN
05/07/2017 08:49:14 AM,17,14996,1628.8343558282209,11.869831955188051,84,249109,5513,0,178,48,1398,137,21992,0,0,0,0,BENIGN
05/07/2017 08:49:25 AM,6,5088,337377.75157232705,210.10220125786162,4,5051,1569,0,1069,0,5840,1605,596837,0,6,0,188,BENIGN
05/07/2017 08:49:27 AM,6,14163,2524.8887947468756,2.753653886888371,372,1141512,5004,0,39,0,1963,916,834452,3,9,0,19,BENIGN
05/07/2017 08:49:23 AM,6,11719,65.5346019284922,0.42665756463862103,2929,23081057,10042,0,5,0,384,153,44236,0,1,0,2,BENIGN
05/07/2017 08:49:29 AM,6,14743,809.8758732958014,1.695720002713152,614,3104514,8442,0,25,0,796,477,158358,0,4,0,15,BENIGN
05/07/2017 08:49:26 AM,6,10224,1347.0266040688575,1.1737089201877935,929,9116197,10033,0,12,0,2896,1147,858505,0,1,0,3,BENIGN
05/07/2017 08:49:26 AM,6,10311,9305.983900688585,5.528076811172534,184,1789498,10026,0,57,0,4344,1683,844606,0,1,0,6,BENIGN
05/07/2017 08:49:26 AM,6,12019,2449.3718279390964,1.7472335468841003,600,5122604,10052,0,21,0,2896,1401,786414,0,1,0,4,BENIGN
05/07/2017 08:49:28 AM,6,10184,1141.59465828751,1.767478397486253,599,2850990,5573,0,18,0,1448,645,448747,1,2,0,6,BENIGN
05/07/2017 08:49:29 AM,6,10388,432.6145552560647,0.5775895263765883,2077,19724170,10020,2,6,0,3395,749,1783024,0,1,0,3,BENIGN
05/07/2017 08:49:28 AM,6,10730,2369.8974836905873,1.7707362534948743,596,5569201,10036,0,19,0,2896,1338,832555,0,1,0,4,BENIGN
05/07/2017 08:49:28 AM,6,14997,795.8925118357005,2.4671600986864037,416,710924,3357,0,37,0,746,322,140172,3,8,0,16,BENIGN
