Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
17,1900,126.3157894736842,2.6315789473684212,475,796556,1814,28,5,48,48,48,0,0,0,0,0,BENIGN
6,12983,16691.981822383117,14.557498266964492,69,841442,12591,0,189,0,3357,1146,1306170,0,2,0,120,BENIGN
6,12044,541.0162736632348,1.0793756227167055,1003,12022809,12016,0,13,0,2910,501,794604,0,2,0,10,BENIGN
6,1146,26797.556719022687,47.99301919720768,21,3064,346,0,55,0,2910,558,189218,0,2,0,52,BENIGN
6,1529,8371.484630477436,32.04708960104644,31,7239,495,0,49,0,2910,261,228841,0,2,0,46,BENIGN
6,89,120044.94382022473,213.48314606741573,4,126,42,0,19,0,2910,562,512164,0,2,0,16,BENIGN
6,64,108562.5,234.375,4,139,43,0,15,0,2910,463,690238,0,2,0,12,BENIGN
6,10,131200.0,400.0,3,33,10,0,4,328,328,328,0,0,0,0,4,BENIGN
6,673,8570.579494799405,44.576523031203564,23,4263,351,0,30,86,366,192,10548,0,0,0,30,BENIGN
6,687,33697.234352256186,61.1353711790393,16,2970,350,0,42,301,977,551,26324,0,0,0,42,BENIGN
6,2250,3857.777777777778,7.111111111111111,150,326883,2217,0,16,437,648,542,11837,0,0,0,16,BENIGN
6,2248,537.3665480427046,3.5587188612099645,321,699634,2218,0,8,151,151,151,0,0,0,0,8,BENIGN
6,273,14450.54945054945,29.304029304029303,39,1829,101,0,8,0,1825,493,551427,0,1,0,3,BENIGN
6,124,124330.64516129032,120.96774193548387,8,314,47,0,15,0,1418,1027,402206,0,1,0,10,BENIGN
6,1016,6196.850393700787,8.858267716535433,127,83854,840,0,9,0,1819,699,539237,0,1,0,4,BENIGN
6,6013,78573.42424746383,37.91784466988192,26,48255,3078,0,228,0,4344,2072,764920,0,1,0,16,BENIGN
6,138,1186826.0869565217,586.9565217391304,1,85,32,0,81,0,4344,2022,867380,0,1,0,2,BENIGN
6,148,1243101.3513513512,628.3783783783783,1,86,34,0,93,0,4344,1978,887429,0,1,0,3,BENIGN
6,1122,7866.310160427807,11.58645276292335,93,86320,1026,0,13,0,1701,678,575940,0,1,0,3,BENIGN
6,324,48493.82716049383,46.2962962962963,23,1638,137,0,15,0,2669,1047,674754,0,1,0,4,BENIGN
6,545,54785.321100917434,36.69724770642202,28,5103,272,0,20,0,2896,1492,1034040,0,1,0,3,BENIGN
6,274,342437.95620437956,189.7810218978102,5,223,64,0,52,0,4344,1804,1055324,0,1,0,4,BENIGN
6,5098,1348.9603766182818,2.1577089054531187,509,2497513,5008,0,11,0,2920,625,897972,1,1,0,4,BENIGN
6,852,8849.765258215963,9.389671361502348,121,89882,802,0,8,0,2896,942,1163858,0,1,0,3,BENIGN
6,1068,6460.6741573033705,8.426966292134832,133,68082,766,0,9,0,3138,766,1099803,0,1,0,5,BENIGN
6,856,8976.635514018692,10.514018691588785,107,79408,805,0,9,0,1717,853,613092,0,1,0,3,BENIGN
6,102,319617.64705882355,205.88235294117646,5,180,46,0,21,0,4344,1552,1143500,0,1,0,2,BENIGN
6,82,231463.41463414635,170.73170731707316,6,231,48,0,14,0,2896,1355,1092438,0,1,0,2,BENIGN
6,1053,38509.02184235518,22.79202279202279,45,35529,910,0,24,0,4344,1689,1170343,0,1,0,5,BENIGN
6,1158,13223.661485319517,12.953367875647668,82,34216,674,0,15,0,2621,1020,633911,0,1,0,5,BENIGN
