Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
17,14995,19.20640213404468,0.40013337779259756,2999,5014188,7004,1991,6,48,48,48,0,0,0,0,0,BENIGN
6,7838,1416.9430977290126,3.444756315386578,301,482342,2708,0,27,0,3069,411,461824,0,2,0,24,BENIGN
6,8710,2543.283582089552,6.77382319173364,150,196753,2709,0,59,0,3069,375,235934,0,2,0,52,BENIGN
17,13488,28.469750889679716,0.5931198102016607,1926,201618,2497,1000,8,48,48,48,0,0,0,0,0,BENIGN
17,13723,24.484442177366464,0.5100925453618014,2287,501579,3732,1995,7,48,48,48,0,0,0,0,0,BENIGN
17,10991,30.57046674551906,0.6368847238649804,1831,166387,2009,1000,7,48,48,48,0,0,0,0,0,BENIGN
17,995,96.48241206030151,2.0100502512562812,995,1,995,995,2,48,48,48,0,0,0,0,0,BENIGN
17,11990,28.023352793994995,0.5838198498748958,1998,20,2006,1993,7,48,48,48,0,0,0,0,0,BENIGN
17,4026,47.69001490312966,0.9935419771485345,1342,5402892,4026,0,4,48,48,48,0,0,0,0,0,BENIGN
17,11991,28.021015761821367,0.5837711617046117,1998,101,2013,1983,7,48,48,48,0,0,0,0,0,BENIGN
17,3974,24.157020634121793,0.5032712632108707,3974,1,3974,3974,2,48,48,48,0,0,0,0,0,BENIGN
17,11991,28.021015761821367,0.5837711617046117,1998,32,2004,1991,7,48,48,48,0,0,0,0,0,BENIGN
17,13929,24.122334697393928,0.5025486395290402,2321,624451,3934,1992,7,48,48,48,0,0,0,0,0,BENIGN
17,13000,25.846153846153847,0.5384615384615384,2166,177987,3027,1978,7,48,48,48,0,0,0,0,0,BENIGN
17,14916,25.744167337087692,0.5363368195226602,2130,150918,3009,1920,8,48,48,48,0,0,0,0,0,BENIGN
17,12991,25.864059733661765,0.5388345777846201,2165,165956,2996,1995,7,48,48,48,0,0,0,0,0,BENIGN
17,14991,22.413448068841305,0.4669468347675272,2498,1502970,5000,1991,7,48,48,48,0,0,0,0,0,BENIGN
17,12969,25.907934304880868,0.5397486313516848,2161,158738,2974,1995,7,48,48,48,0,0,0,0,0,BENIGN
6,5765,928.3607979184735,3.816131830008673,274,1027887,4630,0,22,72,622,243,19365,0,0,0,22,BENIGN
6,5627,2149.991114270482,5.331437711036076,194,743428,4628,0,30,126,1173,403,108007,0,0,0,30,BENIGN
6,11328,196.680790960452,0.7062146892655368,1618,13910961,10002,0,8,241,316,278,1597,0,0,0,8,BENIGN
6,11376,218.70604781997187,0.35161744022503516,3792,43137792,11376,0,4,622,622,622,0,0,0,0,4,BENIGN
17,1,124000.0,2000.0,1,1,1,1,2,62,62,62,0,0,0,0,0,BENIGN
6,9338,418.9333904476333,1.4992503748125936,718,3084488,4954,0,14,162,316,279,4005,0,0,0,14,BENIGN
6,7364,607.8218359587181,1.0863661053775122,1052,1023972,2510,20,8,0,746,559,119704,0,1,0,6,BENIGN
6,13892,55.28361646991074,0.35991937805931473,3473,23282031,10335,0,5,0,384,153,44236,0,1,0,2,BENIGN
6,10832,137.7400295420975,0.46159527326440175,2708,24058926,10049,21,5,0,746,298,166930,0,1,0,2,BENIGN
6,14643,152.83753329235813,0.4097520999795124,2928,17506113,10040,20,6,0,746,373,166935,0,1,0,3,BENIGN
6,14657,203.58872893497988,0.6140410725250733,1832,11794135,10039,8,9,0,746,331,154516,0,1,0,4,BENIGN
6,14643,152.83753329235813,0.4097520999795124,2928,17218106,10039,22,6,0,746,373,166935,0,1,0,3,BENIGN
6,10100,73.86138613861387,0.39603960396039606,3366,33406779,10041,21,4,0,746,186,139046,0,1,0,1,BENIGN
6,10087,78.91345295925449,0.3965500148706256,3362,33400633,10036,1,4,0,796,199,158359,0,1,0,1,BENIGN
6,10464,321.57874617737,0.668960244648318,1744,16725155,10090,0,7,0,1627,480,531044,0,1,0,3,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,8227,499.45302054211743,1.701713868968032,632,2902380,6000,0,14,0,1432,293,222868,1,1,0,9,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
17,11996,28.00933644548183,0.5835278426142048,1999,9,2002,1996,7,48,48,48,0,0,0,0,0,BENIGN
17,10992,30.56768558951965,0.6368267831149927,1832,165916,2001,1001,7,48,48,48,0,0,0,0,0,BENIGN
17,11000,30.545454545454547,0.6363636363636364,1833,165325,2005,1004,7,48,48,48,0,0,0,0,0,BENIGN
17,10985,30.587164314974967,0.6372325898953118,1830,170430,2004,989,7,48,48,48,0,0,0,0,0,BENIGN
17,10991,30.57046674551906,0.6368847238649804,1831,166673,2001,999,7,48,48,48,0,0,0,0,0,BENIGN
17,10991,30.57046674551906,0.6368847238649804,1831,168416,2006,995,7,48,48,48,0,0,0,0,0,BENIGN
17,10992,30.56768558951965,0.6368267831149927,1832,167945,2000,996,7,48,48,48,0,0,0,0,0,BENIGN
17,10991,30.57046674551906,0.6368847238649804,1831,168347,2000,995,7,48,48,48,0,0,0,0,0,BENIGN
17,2995,32.053422370617696,0.667779632721202,2995,1,2995,2995,2,48,48,48,0,0,0,0,0,BENIGN
17,10986,30.58438012015292,0.6371745858365192,1831,167951,2005,995,7,48,48,48,0,0,0,0,0,BENIGN
17,14991,22.413448068841305,0.4669468347675272,2498,1502032,5000,1991,7,48,48,48,0,0,0,0,0,BENIGN
17,15000,22.4,0.4666666666666667,2500,1509980,5008,1995,7,48,48,48,0,0,0,0,0,BENIGN
17,4984,19.261637239165328,0.4012841091492777,4984,1,4984,4984,2,48,48,48,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,1978,3803.842264914055,9.605662285136502,109,73383,1071,0,19,0,2836,396,539202,0,1,0,10,BENIGN
17,13991,24.015438496176113,0.5003216353370024,2331,664259,3995,1977,7,48,48,48,0,0,0,0,0,BENIGN
6,1559,2696.6003848620912,5.772931366260424,194,187769,1255,0,9,0,1418,467,382878,0,1,0,4,BENIGN
17,14985,22.42242242242242,0.4671338004671338,2497,1496691,4994,1991,7,48,48,48,0,0,0,0,0,BENIGN
6,589,7667.2325976230895,16.97792869269949,65,13047,359,0,10,0,1418,451,389053,0,1,0,5,BENIGN
6,197,23573.604060913705,60.91370558375635,17,790,83,0,12,0,1418,387,301526,0,1,0,7,BENIGN
6,618,9571.197411003237,35.59870550161812,29,4866,311,0,22,0,1418,268,252686,0,1,0,8,BENIGN
6,493,9158.215010141988,20.28397565922921,54,7633,275,0,10,0,1418,451,388806,0,1,0,5,BENIGN
6,5641,55931.74968977131,46.09111859599362,21,24261,2057,0,260,0,2836,1213,329350,0,1,0,85,BENIGN
6,4134,3738.0261248185775,9.192065795839381,111,160753,2364,0,38,0,1418,406,306265,0,1,0,23,BENIGN
6,205,22136.585365853658,39.02439024390244,29,794,73,0,8,0,2836,567,1032927,0,1,0,4,BENIGN
6,863,147128.62108922363,122.82734646581692,8,822,131,0,106,0,2836,1197,283584,0,1,0,32,BENIGN
6,485,13210.309278350516,35.05154639175258,30,2089,158,0,17,0,1418,376,222609,0,1,0,11,BENIGN
6,402,11455.223880597016,22.388059701492537,50,2155,125,0,9,0,2836,511,931977,0,1,0,5,BENIGN
6,551,7154.264972776769,16.33393829401089,68,10470,291,0,9,0,1418,438,359863,0,1,0,4,BENIGN
6,10241,0.0,0.19529342837613514,10241,1,10241,10241,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10218,77.90174202387942,0.39146604032100213,3406,34557829,10194,1,4,0,796,199,158359,0,1,0,1,BENIGN
6,10321,308.88479798469143,0.7751186900494138,1474,14424709,10087,0,8,0,1533,398,457546,0,1,0,3,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
6,10240,0.0,0.1953125,10240,1,10240,10240,2,0,0,0,0,0,0,0,0,BENIGN
