Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,10887,1880.958941857261,5.051896757600808,201,606865,5252,0,55,0,3069,372,237100,0,2,0,50,BENIGN
6,10349,966.856701130544,2.6089477244178183,398,1222882,5251,0,27,0,3069,370,465955,0,2,0,24,BENIGN
17,3028,63.408190224570674,1.321003963011889,1009,3056261,3028,0,4,48,48,48,0,0,0,0,0,BENIGN
17,13996,24.006859102600743,0.5001428979708488,2332,670144,4003,1993,7,48,48,48,0,0,0,0,0,BENIGN
17,10996,30.55656602400873,0.6365951255001819,1832,141354,2003,1068,7,48,48,48,0,0,0,0,0,BENIGN
17,13929,24.122334697393928,0.5025486395290402,2321,626182,3936,1996,7,48,48,48,0,0,0,0,0,BENIGN
17,11928,28.169014084507044,0.5868544600938967,1988,750,2003,1933,7,48,48,48,0,0,0,0,0,BENIGN
17,13929,24.122334697393928,0.5025486395290402,2321,622959,3932,1995,7,48,48,48,0,0,0,0,0,BENIGN
17,14991,25.61536922153292,0.5336535254486025,2141,821049,4012,991,8,48,48,48,0,0,0,0,0,BENIGN
17,13965,24.06015037593985,0.5012531328320802,2327,650427,3973,1992,7,48,48,48,0,0,0,0,0,BENIGN
17,10993,30.56490493950696,0.636768852906395,1832,168105,2012,996,7,48,48,48,0,0,0,0,0,BENIGN
17,14964,22.453889334402565,0.4677893611333868,2494,1468965,4968,1996,7,48,48,48,0,0,0,0,0,BENIGN
17,13988,24.020589076351158,0.5004289390906491,2331,665748,3996,1996,7,48,48,48,0,0,0,0,0,BENIGN
17,11996,28.00933644548183,0.5835278426142048,1999,68,2012,1988,7,48,48,48,0,0,0,0,0,BENIGN
17,12991,25.864059733661765,0.5388345777846201,2165,167129,2999,1988,7,48,48,48,0,0,0,0,0,BENIGN
17,11991,28.021015761821367,0.5837711617046117,1998,46,2006,1987,7,48,48,48,0,0,0,0,0,BENIGN
17,11992,28.01867911941294,0.5837224816544363,1998,21,2005,1992,7,48,48,48,0,0,0,0,0,BENIGN
17,10990,30.573248407643312,0.6369426751592356,1831,168263,2011,995,7,48,48,48,0,0,0,0,0,BENIGN
17,14000,24.0,0.5,2333,679915,4016,1988,7,48,48,48,0,0,0,0,0,BENIGN
17,12000,28.0,0.5833333333333334,2000,59,2011,1992,7,48,48,48,0,0,0,0,0,BENIGN
17,11002,30.539901836029813,0.6362479549172878,1833,165850,2011,1003,7,48,48,48,0,0,0,0,0,BENIGN
6,1750,164.57142857142858,2.2857142857142856,583,1020833,1750,0,4,72,72,72,0,0,0,0,4,BENIGN
6,7042,555.5239988639592,1.9880715705765408,541,2264608,5285,0,14,162,316,279,3834,0,0,0,14,BENIGN
17,4966,19.33145388642771,0.4027386226339106,4966,1,4966,4966,2,48,48,48,0,0,0,0,0,BENIGN
17,12984,25.87800369685767,0.5391250770178682,2164,162974,2988,1994,7,48,48,48,0,0,0,0,0,BENIGN
17,14991,22.413448068841305,0.4669468347675272,2498,1506571,5003,1994,7,48,48,48,0,0,0,0,0,BENIGN
17,13992,24.013722126929675,0.5002858776443682,2332,667818,4000,1994,7,48,48,48,0,0,0,0,0,BENIGN
17,10992,30.56768558951965,0.6368267831149927,1832,167511,2006,997,7,48,48,48,0,0,0,0,0,BENIGN
17,14999,22.401493432895528,0.4666977798519901,2499,1505429,5004,1994,7,48,48,48,0,0,0,0,0,BENIGN
