Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,14718,196099.3341486615,93.6268514743851,10,33719,4088,0,1378,0,4552,2094,743880,0,0,0,30,BENIGN
6,41,8317.073170731708,48.78048780487805,41,1,41,41,2,0,341,170,58140,0,0,0,1,BENIGN
6,1577,3803805.3265694357,1779.9619530754596,0,132,609,0,2807,0,4380,2137,680761,0,0,0,47,BENIGN
6,106,3216.9811320754716,18.867924528301888,106,1,106,106,2,0,341,170,58140,0,0,0,1,BENIGN
6,18,111.11111111111111,222.22222222222223,6,108,18,0,4,0,1,0,0,0,0,0,0,BENIGN
6,41,5878.048780487805,73.17073170731707,20,840,41,0,3,0,241,80,19360,0,1,0,1,BENIGN
6,460,9436.95652173913,13.043478260869565,92,3403,156,0,6,0,1460,723,411180,0,1,0,3,BENIGN
6,260,27100.0,30.76923076923077,37,1351,90,0,8,0,1460,880,371446,0,1,0,4,BENIGN
6,1,2000.0,4000.0,0,0,1,0,4,0,1,0,0,0,0,0,0,BENIGN
6,10122,450.1086741750642,0.6915629322268326,1687,13168332,9075,67,7,0,3767,650,1911667,0,1,0,4,BENIGN
6,5,400.0,800.0,1,7,5,0,4,0,1,0,0,0,0,0,0,BENIGN
6,4,714500.0,4000.0,0,0,2,0,16,0,348,178,18850,0,2,0,12,BENIGN
6,1356,3604.7197640117993,4.424778761061947,271,122850,864,0,6,0,2431,814,893614,0,1,0,4,BENIGN
6,304,15861.842105263158,19.736842105263158,60,5064,164,0,6,0,1645,803,732681,0,1,0,3,BENIGN
6,42,108404.76190476191,119.04761904761905,10,413,41,0,5,0,1633,910,696586,0,1,0,1,BENIGN
6,763,6285.714285714285,7.863695937090433,152,109177,744,0,6,0,1460,799,438118,0,1,0,2,BENIGN
6,135,57162.96296296296,74.07407407407408,15,709,80,0,10,0,2425,771,775814,0,1,0,3,BENIGN
6,6737,101.23200237494434,0.5937360843105239,2245,14390007,6626,31,4,0,341,170,38684,0,0,0,2,BENIGN
6,218,26284.403669724772,32.11009174311926,36,918,75,0,7,0,2642,818,1011698,0,1,0,3,BENIGN
6,6100,125.90163934426229,0.6557377049180327,2033,12140870,6057,0,4,0,384,192,49152,0,1,0,2,BENIGN
