Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,14916,3756.3689997318315,12.603915258782516,79,649927,10017,0,188,0,3254,298,216567,0,2,0,178,BENIGN
6,5,534400.0,2800.0,0,0,3,0,14,0,952,190,105359,0,2,0,12,BENIGN
6,13455,158.15681902638426,1.0405053883314752,1035,7129744,8897,0,14,0,268,152,6324,0,2,0,12,BENIGN
6,13489,605.6787011639113,3.410186077544666,299,2174281,8915,0,46,0,348,177,13636,0,2,0,38,BENIGN
6,10751,145.8468979629802,1.3022044460980373,827,8890083,10750,0,14,72,128,112,729,0,0,0,14,BENIGN
6,661,7453.857791225416,19.667170953101362,55,1591,118,0,13,0,1460,379,290077,0,1,0,5,BENIGN
17,1506,127.49003984063745,2.6560424966799467,502,756012,1506,0,4,48,48,48,0,0,0,0,0,BENIGN
6,24,88458.33333333333,125.0,12,288,24,0,3,0,2117,707,1489674,0,1,0,1,BENIGN
6,3,922000.0,4666.666666666667,0,0,1,0,14,6,348,197,14737,0,0,0,12,BENIGN
6,1972,2450.3042596348882,4.056795131845842,281,249918,1359,0,8,0,1460,604,359104,0,1,0,4,BENIGN
6,27,168888.88888888888,185.1851851851852,6,166,26,0,5,0,1634,912,694041,0,1,0,1,BENIGN
6,2842,54010.555946516535,57.70584095707248,17,12335,1358,0,164,0,3609,935,832926,0,1,0,8,BENIGN
6,110,3154.5454545454545,18.181818181818183,110,1,110,110,2,6,341,173,56112,0,0,0,1,BENIGN
6,152,25736.842105263157,39.473684210526315,30,1718,97,0,6,0,1947,652,722916,0,1,0,2,BENIGN
6,2342,195660.97352690008,111.01622544833475,9,2903,539,0,260,0,4380,1762,1081462,0,1,0,37,BENIGN
6,5010,1510.9780439121757,4.191616766467066,250,1207088,4920,0,21,0,1460,360,346683,0,1,0,4,BENIGN
6,3196,1529.4117647058824,1.8773466833541927,639,350001,1469,0,6,0,2431,814,893614,0,1,0,4,BENIGN
6,21,258523.80952380953,238.0952380952381,5,102,20,0,5,0,2503,1085,1158956,0,1,0,1,BENIGN
6,25,72600.0,120.0,12,264,24,1,3,0,1809,605,1087221,0,1,0,1,BENIGN
6,31,7967.741935483871,96.7741935483871,15,480,31,0,3,0,241,82,18890,0,1,0,1,BENIGN
6,31,7967.741935483871,96.7741935483871,15,480,31,0,3,0,241,82,18890,0,1,0,1,BENIGN
6,32,7718.75,93.75,16,450,31,1,3,0,241,82,18890,0,1,0,1,BENIGN
6,602,8915.282392026578,19.93355481727575,54,873,92,0,12,0,1460,447,256281,0,1,0,9,BENIGN
6,202,221163.36633663366,173.26732673267327,5,193,63,0,35,0,2920,1276,531360,0,1,0,6,BENIGN
6,42,285.7142857142857,95.23809523809524,14,588,42,0,4,0,6,3,12,0,0,0,0,BENIGN
6,6978,99.45543135568931,0.5732301519059902,2326,15080988,6810,48,4,6,341,173,37333,0,0,0,2,BENIGN
6,882,7386.621315192744,10.204081632653061,110,54084,671,0,9,0,1460,723,347334,0,1,0,5,BENIGN
6,32,8000.0,93.75,16,128,24,8,3,0,250,85,20345,0,1,0,1,BENIGN
6,24,10666.666666666666,125.0,12,288,24,0,3,0,250,85,20345,0,1,0,1,BENIGN
6,32,8000.0,93.75,16,288,28,4,3,0,250,85,20345,0,1,0,1,BENIGN
6,10050,79.80099502487562,0.39800995024875624,3350,33413513,10025,1,4,0,796,200,157572,0,1,0,1,BENIGN
6,10050,79.80099502487562,0.39800995024875624,3350,33413513,10025,1,4,0,796,200,157572,0,1,0,1,BENIGN
6,10759,302.2585742169347,0.557672646156706,2151,19715940,10089,2,6,2,2966,542,1417038,0,1,0,3,BENIGN
6,10688,313.248502994012,0.6549401197604791,1781,16580842,10086,1,7,2,1528,478,492329,0,1,0,3,BENIGN
6,13356,57.95148247978437,0.3743635819107517,3339,22329686,10043,0,5,0,384,154,43744,0,1,0,2,BENIGN
6,10092,657.1541815299247,0.89179548156956,1261,12572729,10038,0,9,0,1460,736,497091,0,1,0,3,BENIGN
6,10095,74.49232293214463,0.396235760277365,3365,33393432,10038,20,4,0,746,188,138308,0,1,0,1,BENIGN
6,11275,470.68736141906874,1.1529933481152994,939,3602909,5584,0,13,0,1460,408,345816,0,1,0,5,BENIGN
6,10054,79.76924607121543,0.3978516013526954,3351,33433529,10028,2,4,0,796,200,157572,0,1,0,1,BENIGN
6,10324,327.29562185199535,0.6780317706315382,1720,16835255,10095,0,7,2,1615,482,528192,0,1,0,3,BENIGN
6,152,25763.157894736843,32.89473684210526,38,1880,96,4,5,0,1955,783,1138406,0,1,0,2,BENIGN
6,10032,0.0,0.19936204146730463,10032,1,10032,10032,2,0,0,0,0,0,0,0,0,BENIGN
6,10032,0.0,0.19936204146730463,10032,1,10032,10032,2,0,0,0,0,0,0,0,0,BENIGN
6,10093,1.1889428316655108,0.19815713861091847,10093,1,10093,10093,2,6,6,6,0,0,0,0,0,BENIGN
6,10094,1.1888250445809392,0.19813750743015654,10094,1,10094,10094,2,6,6,6,0,0,0,0,0,BENIGN
6,10049,0.0,0.19902477858493384,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,BENIGN
6,10032,0.0,0.19936204146730463,10032,1,10032,10032,2,0,0,0,0,0,0,0,0,BENIGN
6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,10093,1.1889428316655108,0.19815713861091847,10093,1,10093,10093,2,6,6,6,0,0,0,0,0,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,10094,1.1888250445809392,0.19813750743015654,10094,1,10094,10094,2,6,6,6,0,0,0,0,0,BENIGN
6,10094,1.1888250445809392,0.19813750743015654,10094,1,10094,10094,2,6,6,6,0,0,0,0,0,BENIGN
6,10771,74.45919598923034,0.37136756104354285,3590,31247801,10031,1,4,0,796,200,157617,0,0,0,1,BENIGN
6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
6,453,153156.73289183222,145.6953642384106,6,421,96,0,66,0,2860,1051,449769,0,1,0,14,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
6,2960,1063527.3648648649,620.2702702702703,1,115,106,0,1836,0,4380,1714,807263,0,1,0,594,BENIGN
6,10296,312.1600621600622,0.8741258741258742,1287,12656896,10093,0,9,2,1521,357,415760,0,1,0,3,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,10094,1.1888250445809392,0.19813750743015654,10094,1,10094,10094,2,6,6,6,0,0,0,0,0,BENIGN
6,10027,79.98404308367408,0.2991921811110003,5013,50250312,10026,1,3,0,796,267,209625,0,0,0,1,BENIGN
6,10297,375.44915994949986,0.6798096532970768,1716,16845357,10094,0,7,0,1483,552,491156,0,1,0,3,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
6,10094,1.1888250445809392,0.19813750743015654,10094,1,10094,10094,2,6,6,6,0,0,0,0,0,BENIGN
6,10032,0.0,0.19936204146730463,10032,1,10032,10032,2,0,0,0,0,0,0,0,0,BENIGN
6,51,235.2941176470588,78.43137254901961,17,858,51,0,4,0,6,3,12,0,0,0,0,BENIGN
6,10032,0.0,0.19936204146730463,10032,1,10032,10032,2,0,0,0,0,0,0,0,0,BENIGN
