Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
17,1944,123.45679012345678,2.57201646090535,486,855625,1873,23,5,48,48,48,0,0,0,0,0,BENIGN
6,12841,1020.3255198193287,3.9716532980297483,256,1762218,9263,0,51,0,2910,256,220243,0,2,0,48,BENIGN
6,13367,18253.460013466,17.505797860402485,57,382913,9177,0,234,0,2910,1042,1124868,0,2,0,166,BENIGN
6,19,228421.05263157896,421.05263157894734,2,29,15,0,8,437,648,542,12734,0,0,0,8,BENIGN
6,18,33555.555555555555,222.22222222222223,6,108,18,0,4,151,151,151,0,0,0,0,4,BENIGN
6,420,211280.95238095237,157.14285714285714,6,362,102,0,66,0,2920,1344,231551,0,1,0,36,BENIGN
6,423,158598.10874704493,120.56737588652483,8,540,97,0,51,0,2794,1315,211500,0,1,0,36,BENIGN
6,419,160684.96420047732,131.26491646778044,7,438,99,0,55,0,1460,1224,186795,0,1,0,36,BENIGN
6,428,155773.36448598132,121.49532710280374,8,612,118,0,52,0,2794,1282,228309,0,1,0,32,BENIGN
6,2213,13734.749209218257,12.652507907817443,81,55949,893,0,28,0,1737,1085,355038,0,1,0,18,BENIGN
6,39,33230.769230769234,153.84615384615384,7,65,17,0,6,0,1109,216,193928,0,1,0,3,BENIGN
6,89,317853.93258426967,314.60674157303373,3,79,30,0,28,0,1460,1010,373798,0,1,0,13,BENIGN
6,10179,3678.652126927989,2.554278416347382,407,4041347,10061,0,26,0,4344,1440,1244380,1,1,0,7,BENIGN
6,232,576771.551724138,288.7931034482759,3,202,51,0,67,0,4194,1997,962122,0,1,0,4,BENIGN
6,117,45700.8547008547,76.92307692307692,14,387,44,0,9,0,2796,594,882966,0,1,0,3,BENIGN
6,501,35087.82435129741,33.93213572854292,31,6550,325,0,17,0,2796,1034,785635,0,1,0,6,BENIGN
6,152,121000.0,98.6842105263158,10,310,44,0,15,0,2796,1226,949099,0,1,0,4,BENIGN
6,197,344233.5025380711,218.2741116751269,4,219,49,0,43,0,2796,1577,632487,0,1,0,3,BENIGN
6,181,211580.11049723756,171.2707182320442,6,240,57,0,31,0,2826,1235,331564,0,1,0,12,BENIGN
6,218,95761.46788990825,87.1559633027523,12,603,91,0,19,0,2836,1098,532408,0,1,0,14,BENIGN
6,55,983381.8181818182,727.2727272727273,1,23,16,0,40,0,1460,1352,147900,0,1,0,1,BENIGN
6,344,19453.488372093023,29.069767441860463,38,1309,76,0,10,0,1690,669,473195,0,1,0,5,BENIGN
6,186,21446.236559139787,37.634408602150536,31,1601,100,0,7,0,1448,569,486358,0,1,0,3,BENIGN
6,152,4953.9473684210525,26.31578947368421,50,3294,113,0,4,0,572,188,72727,0,1,0,2,BENIGN
6,140,110464.28571428571,100.0,10,432,53,0,14,0,2826,1104,654389,0,1,0,9,BENIGN
6,892,48005.60538116592,31.390134529147982,33,10654,502,0,28,0,2896,1529,773503,0,1,0,3,BENIGN
6,196,32367.34693877551,56.12244897959184,19,3721,193,0,11,0,2910,576,912387,0,2,0,8,BENIGN
6,3664,1778.3842794759826,3.5480349344978164,305,865723,3235,0,13,0,2910,501,794604,0,2,0,10,BENIGN
6,21,302095.2380952381,523.8095238095239,2,32,18,0,11,0,2910,576,912387,0,2,0,8,BENIGN
6,19,333894.7368421053,578.9473684210526,1,26,16,0,11,0,2910,576,912387,0,2,0,8,BENIGN
6,20,317200.0,550.0,2,28,17,0,11,0,2910,576,912387,0,2,0,8,BENIGN
6,18,352444.44444444444,611.1111111111111,1,25,16,0,11,0,2910,576,912387,0,2,0,8,BENIGN
6,21,302095.2380952381,523.8095238095239,2,35,19,0,11,0,2910,576,912387,0,2,0,8,BENIGN
6,20,317200.0,550.0,2,32,18,0,11,0,2910,576,912387,0,2,0,8,BENIGN
6,84,57107.142857142855,119.04761904761905,9,156,30,0,10,0,1448,479,458697,0,1,0,3,BENIGN
6,329,16164.133738601824,27.35562310030395,41,3144,113,0,9,0,1448,590,396727,0,1,0,4,BENIGN
6,12311,558.6061246040126,0.9747380391519779,1119,3683199,5348,0,12,0,1529,573,340196,0,1,0,7,BENIGN
6,2622,10733.02822273074,12.967200610221205,79,32969,766,0,34,0,1541,827,358359,0,1,0,18,BENIGN
6,8637,162.90378603681833,0.3473428273706148,4318,54780,4484,4153,3,469,469,469,0,0,0,0,3,BENIGN
6,165,18000.0,36.36363636363637,33,806,57,1,6,0,2581,495,1060625,0,1,0,3,BENIGN
6,809,6131.025957972806,11.124845488257108,101,42680,600,0,9,0,1448,551,412903,0,1,0,4,BENIGN
6,819,161539.68253968254,107.44810744810745,9,6299,719,0,88,0,2896,1503,219381,0,1,0,6,BENIGN
6,10062,329.4573643410853,0.795070562512423,1437,14256933,10000,0,8,0,2716,414,892062,1,1,0,4,BENIGN
6,10067,329.2937319956293,0.8940101321148306,1258,12476568,10000,0,9,0,1460,368,341096,1,1,0,4,BENIGN
6,87,60988.50574712644,91.95402298850574,12,226,36,0,8,0,1448,663,506056,0,1,0,3,BENIGN
6,6853,3462.8629797169124,3.3561943674303225,311,1022293,4000,0,23,0,1530,1031,418824,1,1,0,5,BENIGN
6,26,212038.46153846153,230.76923076923077,5,113,24,0,6,0,1448,918,518733,0,1,0,1,BENIGN
6,4076,1275.2698724239451,2.4533856722276743,452,1769310,4000,0,10,0,1503,519,473566,1,1,0,4,BENIGN
6,84,301642.85714285716,226.1904761904762,4,131,31,0,19,0,4344,1333,1269530,0,1,0,4,BENIGN
6,29,975241.3793103448,620.6896551724138,1,39,23,0,18,0,2896,1571,770340,0,1,0,2,BENIGN
6,124,148193.5483870968,120.96774193548387,8,226,43,0,15,0,4194,1225,1206391,0,1,0,4,BENIGN
6,91,71109.89010989011,98.9010989010989,11,168,32,0,9,0,1765,719,699861,0,1,0,4,BENIGN
6,128,535296.875,312.5,3,100,34,0,40,0,4194,1712,941057,0,1,0,4,BENIGN
6,87,63114.942528735635,91.95402298850574,12,226,36,0,8,0,1507,686,536727,0,1,0,3,BENIGN
