Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
17,1502,165.11318242343543,2.663115845539281,500,752001,1502,0,4,62,62,62,0,0,0,0,0,BENIGN
6,1,752000.0,6000.0,0,0,1,0,6,0,268,125,14590,0,2,0,4,BENIGN
6,1068,2501.87265917603,13.108614232209737,82,87563,1067,0,14,0,952,190,105359,0,2,0,12,BENIGN
6,13221,484.5321836472279,2.269117313365101,455,6018352,13211,0,30,0,1032,213,59765,0,2,0,26,BENIGN
6,14361,71.86129099644872,0.4177982034677251,2872,15648319,7783,0,6,172,172,172,0,0,0,0,6,BENIGN
17,1506,127.49003984063745,2.6560424966799467,502,756012,1506,0,4,48,48,48,0,0,0,0,0,BENIGN
17,14875,110.25210084033614,1.8823529411764706,550,1069435,3129,0,28,56,62,58,13,0,0,0,0,BENIGN
6,14361,432.0033423856277,2.3675231529837757,435,3036698,7779,0,34,0,348,182,14766,0,2,0,28,BENIGN
6,8014,305.4654354878962,1.2478163214374844,890,7130596,8011,0,10,0,424,244,27439,0,2,0,8,BENIGN
6,858,2384.6153846153848,9.324009324009324,122,30431,454,0,8,0,976,255,198240,0,2,0,4,BENIGN
6,10090,0.5946481665014867,0.19821605550049554,10090,1,10090,10090,2,0,6,3,18,1,1,0,0,BENIGN
6,14387,53.798568151803714,0.3475359699728922,3596,22763801,10197,3,5,0,384,154,43744,0,1,0,2,BENIGN
6,13316,224.54190447581857,0.4505857614899369,2663,13566601,7859,21,6,0,746,498,147454,0,1,0,4,BENIGN
6,7661,1322.5427489883828,1.56637514684767,696,3352166,6157,0,12,2,1460,844,407259,0,1,0,6,BENIGN
6,10411,306.4066852367688,0.6723657669772356,1735,15644312,9805,1,7,0,796,455,180194,0,1,0,4,BENIGN
6,10057,158.89430247588743,0.4971661529283086,2514,23668290,9810,1,5,0,796,319,189122,0,1,0,2,BENIGN
6,10073,79.61878288493993,0.39710116152089747,3357,33440409,10035,1,4,0,796,200,157572,0,1,0,1,BENIGN
6,10120,236.56126482213438,0.5928853754940712,2024,18941829,9808,1,6,0,796,399,189124,0,1,0,3,BENIGN
6,10554,308.1296191017624,0.6632556376729202,1759,16696836,10097,0,7,2,1506,464,490053,0,1,0,3,BENIGN
6,10506,318.67504283266703,0.6662859318484675,1751,16729971,10098,0,7,2,1528,478,492329,0,1,0,3,BENIGN
6,10177,644.4924830500147,0.8843470570895156,1272,12515719,10028,0,9,0,1460,728,484592,0,1,0,3,BENIGN
6,10428,72.11354046797085,0.3835826620636747,3476,32408975,10047,21,4,0,746,188,138308,0,1,0,1,BENIGN
6,10202,0.0,0.19603999215840032,10202,1,10202,10202,2,0,0,0,0,0,0,0,0,BENIGN
6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
6,10055,158.92590750870212,0.4972650422675286,2513,23658758,9808,0,5,0,796,319,189122,0,1,0,2,BENIGN
6,10094,1.1888250445809392,0.19813750743015654,10094,1,10094,10094,2,6,6,6,0,0,0,0,0,BENIGN
6,10329,327.1371865621067,0.6777035531029141,1721,16835312,10096,0,7,2,1615,482,528192,0,1,0,3,BENIGN
6,10015,0.0,0.19970044932601097,10015,1,10015,10015,2,0,0,0,0,0,0,0,0,BENIGN
6,10030,0.0,0.19940179461615154,10030,1,10030,10030,2,0,0,0,0,0,0,0,0,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,10093,1.1889428316655108,0.19815713861091847,10093,1,10093,10093,2,6,6,6,0,0,0,0,0,BENIGN
6,10093,1.1889428316655108,0.19815713861091847,10093,1,10093,10093,2,6,6,6,0,0,0,0,0,BENIGN
6,10030,0.0,0.19940179461615154,10030,1,10030,10030,2,0,0,0,0,0,0,0,0,BENIGN
6,10046,0.0,0.1990842126219391,10046,1,10046,10046,2,0,0,0,0,0,0,0,0,BENIGN
6,14312,111.6545556176635,0.34935718278367806,3578,21980869,10030,1,5,0,796,319,189255,0,0,0,2,BENIGN
6,10202,0.0,0.19603999215840032,10202,1,10202,10202,2,0,0,0,0,0,0,0,0,BENIGN
6,10046,0.0,0.1990842126219391,10046,1,10046,10046,2,0,0,0,0,0,0,0,0,BENIGN
6,11255,342.60328742780985,1.4215904042647711,750,6694601,10096,0,16,2,1521,241,243274,0,1,0,7,BENIGN
6,11238,343.12155187755826,1.4237408791599928,749,6710291,10105,0,16,2,1521,241,243273,0,1,0,7,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,10093,1.1889428316655108,0.19815713861091847,10093,1,10093,10093,2,6,6,6,0,0,0,0,0,BENIGN
6,747,17042.838018741633,30.78982597054886,33,3969,198,0,23,0,1430,553,418604,0,1,0,15,BENIGN
6,10093,1.1889428316655108,0.19815713861091847,10093,1,10093,10093,2,6,6,6,0,0,0,0,0,BENIGN
6,247,216275.3036437247,174.08906882591094,5,254,77,0,43,0,2860,1242,406594,0,1,0,15,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,10030,0.0,0.19940179461615154,10030,1,10030,10030,2,0,0,0,0,0,0,0,0,BENIGN
6,10092,1.1890606420927468,0.19817677368212447,10092,1,10092,10092,2,6,6,6,0,0,0,0,0,BENIGN
6,10093,1.1889428316655108,0.19815713861091847,10093,1,10093,10093,2,6,6,6,0,0,0,0,0,BENIGN
6,667,6064.467766116942,14.992503748125937,74,14139,345,0,10,0,2860,404,792807,0,1,0,6,BENIGN
6,860,76267.44186046511,72.09302325581395,14,3366,419,0,62,0,1529,1057,379690,0,1,0,19,BENIGN
6,10030,0.0,0.19940179461615154,10030,1,10030,10030,2,0,0,0,0,0,0,0,0,BENIGN
6,10046,0.0,0.1990842126219391,10046,1,10046,10046,2,0,0,0,0,0,0,0,0,BENIGN
6,12940,123.49304482225656,0.38639876352395675,3235,22013440,10031,2,5,0,796,319,189255,0,0,0,2,BENIGN
6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
6,8269,652.4368121901076,2.176804934091184,486,3109966,7318,0,18,0,1430,299,260914,0,1,0,9,BENIGN
6,798,5744.360902255639,16.290726817042607,66,31176,621,0,13,0,1430,352,265904,0,1,0,8,BENIGN
6,13679,25429.490459828936,20.542437312669055,48,144466,4703,0,281,0,2860,1237,270965,0,1,0,77,BENIGN
6,3818,818928.2346778418,454.1644840230487,2,206,99,0,1734,0,4290,1803,898259,0,1,0,384,BENIGN
6,10200,38.23529411764706,0.29411764705882354,5100,51999602,10199,1,3,0,384,130,48396,0,0,0,1,BENIGN
