Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
07/07/2017 09:00:48 AM,17,13168,354.3438639,3.341433779,306,552079,4073,0,44,48,195,106,2019,0,0,0,0,BENIGN
07/07/2017 09:00:48 AM,6,13921,7840.959701,27.44055743,36,97312,5097,0,382,0,3254,285,247699,0,36,30,262,BENIGN
07/07/2017 09:01:01 AM,6,11296,2898.813739,2.921388102,353,1056231,4319,0,33,0,3121,992,756528,3,3,0,7,BENIGN
07/07/2017 09:01:04 AM,17,11101,209.7108369,2.16196739,482,968945,3919,0,24,48,193,97,2124,0,0,0,0,BENIGN
07/07/2017 09:01:07 AM,6,8155,1996.076027,10.17780503,99,289008,3883,0,83,0,2634,196,212116,4,10,12,40,BENIGN
07/07/2017 09:01:09 AM,6,24,88500,125,12,242,23,1,3,0,2118,708,1491084,0,1,0,1,BENIGN
07/07/2017 09:01:35 AM,6,65,92.30769231,30.76923077,65,1,65,65,2,0,6,3,18,0,1,0,0,BENIGN
07/07/2017 09:01:41 AM,6,3891,6.168080185,1.542020046,778,3027684,3891,0,6,0,6,4,9,2,0,0,0,BENIGN
07/07/2017 09:01:30 AM,17,5740,93.03135889,0.696864111,1913,10982533,5740,0,4,106,161,133,1014,0,0,0,0,BENIGN
07/07/2017 09:01:30 AM,6,7385,712.5253893,1.760324983,615,3758140,6769,0,13,0,1460,404,277792,0,1,0,6,BENIGN
07/07/2017 09:01:09 AM,6,860,6804.651163,15.11627907,71,1696,154,0,13,0,1460,450,232874,0,1,0,10,BENIGN
07/07/2017 09:01:07 AM,6,40,6175,75,20,800,40,0,3,0,241,82,18890,0,1,0,1,BENIGN
07/07/2017 09:01:13 AM,6,192,24296.875,36.45833333,32,1270,78,0,7,0,1460,666,501772,0,1,0,3,BENIGN
07/07/2017 09:02:19 AM,17,11114,69.64189311,0.539859636,2222,9742005,6535,0,6,48,193,129,4453,0,0,0,0,BENIGN
07/07/2017 09:02:13 AM,6,69,54420.28986,57.97101449,23,1496,68,0,4,6,1460,938,475364,0,0,0,1,BENIGN
07/07/2017 09:02:58 AM,6,14349,432.9221549,1.393825354,755,5986853,10728,0,20,0,1460,310,271109,1,1,0,6,BENIGN
07/07/2017 09:03:00 AM,17,8379,198.5917174,1.432151808,761,1811760,4275,0,12,110,161,138,412,0,0,0,0,BENIGN
07/07/2017 09:01:29 AM,6,240,67075,58.33333333,18,642,68,0,14,0,3105,1149,1066831,1,1,0,3,BENIGN
07/07/2017 09:03:00 AM,6,318,13273.58491,22.01257862,53,1898,108,0,7,0,1460,603,427302,0,1,0,3,BENIGN
07/07/2017 09:02:30 AM,6,16,16000,187.5,8,128,16,0,3,0,250,85,20345,0,1,0,1,BENIGN
07/07/2017 09:03:14 AM,6,13253,168.6410624,1.433637667,736,726292,2477,0,19,6,309,117,22507,0,0,0,7,BENIGN
07/07/2017 09:03:15 AM,17,14623,207.2078233,1.367708405,769,1641074,3674,0,20,48,224,151,3327,0,0,0,0,BENIGN
07/07/2017 09:03:15 AM,6,7278,6964.688101,15.11404232,66,117085,3277,0,110,0,2920,460,510165,1,2,0,14,BENIGN
07/07/2017 09:03:20 AM,6,187,1855.614973,10.69518717,187,1,187,187,2,6,341,173,56112,0,0,0,1,BENIGN
07/07/2017 09:03:16 AM,6,305,57763.93443,49.18032787,21,692,67,0,15,0,2920,1174,962803,1,1,0,3,BENIGN
07/07/2017 09:03:02 AM,6,13308,1375.413285,7.664562669,131,1435874,12041,0,102,0,1515,179,154844,0,20,18,40,BENIGN
07/07/2017 09:03:27 AM,6,12296,4656.47365,3.253090436,315,938994,4091,0,40,0,2978,1431,802032,0,1,0,6,BENIGN
07/07/2017 09:03:30 AM,6,13755,205.3798619,1.744820065,598,906407,3389,0,24,6,869,117,43122,0,0,0,7,BENIGN
07/07/2017 09:03:12 AM,6,3992,272.7955912,1.25250501,998,1393249,2566,81,5,6,485,217,61100,0,0,0,3,BENIGN
07/07/2017 09:03:43 AM,6,403,1106.699752,34.73945409,31,7128,309,0,14,0,196,31,4827,2,3,0,2,BENIGN
07/07/2017 09:03:40 AM,6,12626,82.44891494,0.475209884,2525,12624951,7795,29,6,6,341,173,33595,0,0,0,3,BENIGN
07/07/2017 09:03:34 AM,17,10633,206.3387567,1.316655695,817,2897835,5892,0,14,77,246,156,3465,0,0,0,0,BENIGN
07/07/2017 09:03:05 AM,6,30,153066.6667,166.6666667,7,205,29,0,5,0,1666,918,705804,0,1,0,1,BENIGN
07/07/2017 09:03:34 AM,6,1451,3368.711234,4.824259132,241,118643,702,0,7,0,1460,698,366907,0,1,0,4,BENIGN
07/07/2017 09:03:35 AM,6,496,13135.08065,18.14516129,62,14251,347,0,9,0,1460,723,347334,0,1,0,5,BENIGN
07/07/2017 09:03:38 AM,6,4648,1948.580034,12.90877797,78,163237,2979,0,60,0,1460,150,166685,2,1,0,5,BENIGN
07/07/2017 09:03:47 AM,6,13797,188.0118866,3.334058129,306,4041215,13498,0,46,0,976,56,39227,4,6,0,20,BENIGN
07/07/2017 09:03:07 AM,6,214,36144.85981,51.40186916,21,2685,167,0,11,0,1460,703,467878,0,1,0,3,BENIGN
07/07/2017 09:03:34 AM,6,423,11352.24586,11.82033097,105,40022,406,0,5,0,2398,960,1037581,0,1,0,2,BENIGN
07/07/2017 09:03:41 AM,6,3891,12.33616037,2.57003341,432,1682168,3891,0,10,0,6,4,7,4,0,0,0,BENIGN
07/07/2017 09:03:57 AM,6,5491,684.9389911,1.092697141,1098,5613220,5336,0,6,0,1460,626,518560,0,1,0,1,BENIGN
07/07/2017 09:03:07 AM,6,7377,60807.78094,41.75138945,24,78696,4908,0,308,0,4380,1456,1006477,0,2,0,38,BENIGN
07/07/2017 09:04:02 AM,17,13085,647.9174627,6.266717616,161,294030,3486,0,82,45,217,103,2241,0,0,0,0,BENIGN
07/07/2017 09:04:02 AM,6,8112,95.41420118,0.493096647,2704,21515677,8060,1,4,0,384,193,48393,0,1,0,2,BENIGN
