Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
03/07/2017 09:08:10 AM,17,13903,488.81536359059197,4.4594691793138175,227,360776,3160,0,62,48,177,109,1332,0,0,0,0,BENIGN
03/07/2017 09:08:10 AM,6,10126,11014.813351767727,34.16946474422279,29,62681,3950,0,346,0,3254,322,305090,0,46,48,188,BENIGN
03/07/2017 09:08:25 AM,17,9939,100.21128886205855,0.8049099506992655,1419,13536880,9762,0,8,77,182,124,1775,0,0,0,0,BENIGN
03/07/2017 09:08:27 AM,6,11760,3274.6598639455783,14.710884353741497,68,194563,4802,0,173,0,2634,222,207801,2,24,30,80,BENIGN
03/07/2017 09:08:44 AM,17,14471,159.90601893442056,1.1056595950521733,964,2913793,4675,0,16,128,165,144,242,0,0,0,0,BENIGN
03/07/2017 09:08:19 AM,6,2189,2424.3947007766105,3.6546368204659663,312,236405,1301,1,8,0,1460,663,305882,0,1,0,5,BENIGN
03/07/2017 09:08:57 AM,6,9140,0.0,0.437636761487965,3046,27846533,9140,0,4,0,0,0,0,2,0,0,0,BENIGN
03/07/2017 09:08:25 AM,6,314,150617.83439490446,146.4968152866242,6,108,24,0,46,0,3058,1028,802470,0,1,0,12,BENIGN
03/07/2017 09:08:24 AM,6,2139,72239.36418887331,77.13884992987377,13,4867,812,0,165,0,3609,936,988699,0,1,0,8,BENIGN
03/07/2017 09:09:27 AM,6,9127,0.0,0.4382601073737263,3042,27765855,9127,0,4,0,0,0,0,2,0,0,0,BENIGN
03/07/2017 09:08:55 AM,6,5372,3585.2568875651527,3.3507073715562172,316,551308,2846,0,18,0,3350,1070,916731,1,2,0,4,BENIGN
03/07/2017 09:08:19 AM,6,28,8607.142857142857,107.14285714285714,14,392,28,0,3,0,241,80,19360,0,1,0,1,BENIGN
03/07/2017 09:10:10 AM,17,946,1090.909090909091,8.456659619450317,135,120050,921,0,8,99,154,129,733,0,0,0,0,BENIGN
03/07/2017 09:08:46 AM,6,35,14028.57142857143,85.71428571428571,17,12,20,15,3,0,491,163,80360,0,1,0,1,BENIGN
03/07/2017 09:08:46 AM,6,24,12541.666666666666,125.0,12,242,23,1,3,0,301,100,30200,0,1,0,1,BENIGN
03/07/2017 09:08:44 AM,6,1876,2504.264392324094,2.6652452025586353,469,620662,1646,4,5,0,1636,939,738612,0,1,0,3,BENIGN
03/07/2017 09:08:45 AM,6,24,68541.66666666667,125.0,12,242,23,1,3,0,1645,548,902008,0,1,0,1,BENIGN
03/07/2017 09:08:45 AM,6,122,2688.5245901639346,24.59016393442623,61,2888,99,23,3,0,328,109,35861,0,1,0,1,BENIGN
03/07/2017 09:10:27 AM,6,10172,1246.9524184034606,10.91230829728667,92,348448,5256,0,111,0,1477,114,136360,1,2,0,8,BENIGN
03/07/2017 09:10:26 AM,17,10560,259.8484848484849,2.272727272727273,459,1188346,4619,0,24,48,167,114,727,0,0,0,0,BENIGN
03/07/2017 09:08:36 AM,6,2306,1997.8317432784042,3.0355594102341716,384,523575,1844,0,7,0,1430,658,471097,0,1,0,3,BENIGN
03/07/2017 09:10:27 AM,6,34,58.8235294117647,117.6470588235294,11,385,34,0,4,0,1,0,0,0,0,0,0,BENIGN
03/07/2017 09:10:42 AM,17,13285,491.0801656003011,4.968009032743696,204,503088,5153,0,66,47,187,98,1216,0,0,0,0,BENIGN
03/07/2017 09:10:53 AM,6,11721,77927.5659073458,47.9481272928931,20,35698,3775,0,562,0,4637,1625,1069841,1,7,0,85,BENIGN
03/07/2017 09:10:58 AM,6,14934,63943.68554975224,31.07004151600375,32,57249,3427,0,464,0,4380,2058,820406,1,2,0,20,BENIGN
03/07/2017 09:10:58 AM,17,11830,600.1690617075233,6.086221470836856,166,156761,2167,0,72,50,139,98,560,0,0,0,0,BENIGN
03/07/2017 09:11:02 AM,6,10604,6499.528479818936,5.375330064126745,189,847898,4964,0,57,0,2920,1209,740566,2,2,0,30,BENIGN
03/07/2017 09:11:08 AM,6,12219,619.0359276536542,1.2275963663147558,872,7872504,10605,0,15,0,1460,504,348966,0,2,0,8,BENIGN
03/07/2017 09:10:54 AM,6,607,9209.225700164745,23.064250411861615,46,13963,433,0,14,0,1430,399,309946,0,1,0,8,BENIGN
03/07/2017 09:10:54 AM,6,709,80122.70803949224,69.1114245416079,14,4652,457,0,49,0,2860,1159,368465,0,1,0,17,BENIGN
03/07/2017 09:11:00 AM,6,446,339228.69955156953,266.8161434977578,3,946,283,0,119,0,2860,1271,233137,1,2,0,20,BENIGN
03/07/2017 09:11:08 AM,6,12269,1890.8631510310538,2.2821745863558562,454,5366053,12050,0,28,0,1460,828,471987,1,2,0,16,BENIGN
03/07/2017 09:11:13 AM,6,6180,162228.31715210355,72.49190938511327,13,10394,1214,0,448,292,4380,2237,729094,0,0,0,11,BENIGN
03/07/2017 09:11:17 AM,17,12955,54.033191817830954,0.6175221922037823,1850,9587277,8111,0,8,46,128,87,1863,0,0,0,0,BENIGN
03/07/2017 09:11:02 AM,6,5824,15537.087912087913,9.271978021978022,109,453157,4900,0,54,0,4380,1675,1021254,0,2,0,12,BENIGN
03/07/2017 09:11:07 AM,6,862,4131.090487238979,10.440835266821345,107,58297,701,0,9,0,1460,395,379541,0,2,0,5,BENIGN
03/07/2017 09:11:31 AM,6,10981,124.5788179582916,0.36426554958564794,3660,40148379,10977,2,4,0,684,342,155952,0,0,0,2,BENIGN
03/07/2017 09:11:08 AM,6,3210,397335.2024922118,204.6728971962617,4,2050,915,0,657,0,4380,1941,764794,0,0,0,36,BENIGN
03/07/2017 09:11:08 AM,6,212,19179.245283018867,33.0188679245283,35,1855,116,0,7,0,2117,580,699685,0,2,0,3,BENIGN
