Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,50627,7.7033993718766665,0.15801844865388034,7232,24080738,10110,0,8,0,384,48,18417,0,1,0,1,BENIGN
6,50286,14.954460486019967,0.15909000517042518,7183,23891149,10047,19,8,0,746,94,69430,0,1,0,1,BENIGN
6,50186,31.841549436097715,0.17933288168014985,6273,26298879,10031,1,9,0,796,177,123090,0,1,0,2,BENIGN
6,50704,67.11502051120227,0.21694540864626066,5070,27997226,10093,0,11,2,1615,309,375297,0,1,0,3,BENIGN
6,50189,31.83964613759987,0.17932216222678277,6273,26301243,10035,1,9,0,796,177,123090,0,1,0,2,BENIGN
6,50189,31.83964613759987,0.17932216222678277,6273,26297111,10035,1,9,0,796,177,123090,0,1,0,2,BENIGN
6,50787,63.75647311319826,0.25597101620493434,4232,26759695,10101,0,13,2,1521,249,305861,0,1,0,3,BENIGN
6,50803,63.736393520067715,0.2558904001732181,4233,26773808,10101,0,13,2,1521,249,305861,0,1,0,3,BENIGN
6,50543,7.716202045782799,0.13849593415507588,8423,17028010,10113,1,7,0,384,55,21013,0,0,0,1,BENIGN
6,58640,101.48362892223739,0.4092769440654843,2549,146873201,58144,0,24,0,1430,247,232325,0,1,0,9,BENIGN
6,59405,2234.727716522178,1.8853631849170944,535,31088424,58758,0,112,0,2860,1185,306670,0,1,0,33,BENIGN
6,58281,1.57855905011925,0.03431650108954891,58281,1,58281,58281,2,46,46,46,0,0,0,0,2,BENIGN
6,58280,1.578586135895676,0.03431708991077557,58280,1,58280,58280,2,46,46,46,0,0,0,0,2,BENIGN
6,50751,66.99375381765877,0.2955606786073181,3625,24612247,10095,0,15,2,1521,226,266742,0,1,0,4,BENIGN
6,50145,24.18984943663376,0.15953734170904377,7163,23859395,10033,3,8,0,1207,151,181901,0,1,0,1,BENIGN
6,50145,17.828297935985642,0.15953734170904377,7163,23851035,10029,6,8,0,888,111,98536,0,1,0,1,BENIGN
6,50155,75.20685873791247,0.19938191606021333,5572,27878656,10032,0,10,0,1460,377,395648,0,1,0,1,BENIGN
6,50156,163.23072015312226,0.2392535289895526,4559,27384870,10033,0,12,0,2920,682,919481,0,1,0,1,BENIGN
6,50175,882.0528151469855,0.5779770802192327,1791,15267727,10031,0,29,0,2920,1526,1249469,0,1,0,1,BENIGN
6,50175,587.4439461883408,0.41853512705530643,2508,19807613,10031,0,21,0,2920,1403,1386847,0,1,0,1,BENIGN
6,50175,757.2296960637768,0.5181863477827603,2007,16531753,10031,0,26,0,2920,1461,1321679,0,1,0,2,BENIGN
6,50154,415.3407504884954,0.3588946046177772,2950,22143519,10030,0,18,0,2920,1157,1164962,0,1,0,1,BENIGN
