Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
17,1502,127.82956058588549,2.663115845539281,500,752001,1502,0,4,48,48,48,0,0,0,0,0,BENIGN
6,2189,2424.3947007766105,3.6546368204659663,312,236405,1301,1,8,0,1460,663,305882,0,1,0,5,BENIGN
6,46156,1000.1299939336164,2.4048877719039776,419,9514713,30015,0,111,0,3254,415,298512,0,2,0,98,BENIGN
6,314,150847.1337579618,146.4968152866242,6,108,24,0,46,0,3058,1029,799178,0,1,0,12,BENIGN
6,2139,72449.74287050024,77.13884992987377,13,4867,812,0,165,0,3609,939,984343,0,1,0,8,BENIGN
6,27703,382.7022344150453,1.8770530267480057,543,4499385,12740,0,52,0,348,203,15615,0,2,0,44,BENIGN
6,2122,6057.964184731385,4.2412818096135725,265,247205,1269,0,9,0,3350,1428,1122120,0,1,0,3,BENIGN
6,28,8821.42857142857,107.14285714285714,14,392,28,0,3,0,241,82,18890,0,1,0,1,BENIGN
6,30005,0.0,0.13331111481419763,10001,300095007,30005,0,4,0,0,0,0,0,0,0,0,BENIGN
6,35,14200.0,85.71428571428571,17,12,20,15,3,0,491,165,79390,0,1,0,1,BENIGN
6,24,12791.666666666666,125.0,12,242,23,1,3,0,301,102,29610,0,1,0,1,BENIGN
6,1876,2507.4626865671644,2.6652452025586353,469,620662,1646,4,5,0,1636,940,735974,0,1,0,3,BENIGN
6,24,68791.66666666667,125.0,12,242,23,1,3,0,1645,550,898730,0,1,0,1,BENIGN
6,122,2737.7049180327867,24.59016393442623,61,2888,99,23,3,0,328,111,35217,0,1,0,1,BENIGN
6,29999,0.4000133337777926,0.2000066668888963,5999,179471856,29965,0,6,0,6,2,10,0,0,0,0,BENIGN
6,16564,23932.98720115914,12.97995653223859,77,182731,4284,0,215,0,4380,1843,928624,0,1,0,20,BENIGN
6,18582,30237.326444946724,15.875578516844257,63,165221,4688,0,295,0,4380,1904,946510,0,1,0,23,BENIGN
6,7410,2112.8205128205127,2.294197031039136,463,2685150,6604,4,17,0,1955,920,1001712,0,1,0,8,BENIGN
6,25,84920.0,120.0,12,220,23,2,3,0,2117,707,1489674,0,1,0,1,BENIGN
6,24,34291.666666666664,125.0,12,288,24,0,3,0,817,274,220874,0,1,0,1,BENIGN
6,1330,5167.669172932331,5.2631578947368425,221,173759,1048,0,7,0,1655,981,566428,0,1,0,3,BENIGN
6,45244,0.13261426929537617,0.04420475643179206,45244,1,45244,45244,2,0,6,3,18,0,1,0,0,BENIGN
6,56219,184.15482310250982,0.3913267756452445,2677,22309531,11020,0,22,0,1460,470,271244,0,1,0,12,BENIGN
6,45646,122.85851991412171,0.3286158699557464,3260,144597895,45039,0,15,0,1430,373,298105,0,1,0,8,BENIGN
6,45753,1242.1261993749044,1.0928245142395034,933,41358641,45044,0,50,0,2860,1136,386637,0,1,0,17,BENIGN
6,59998,0.0,0.10000333344444814,11999,269979000,30000,0,6,0,0,0,0,0,0,0,0,BENIGN
6,45488,3221.1792120998944,2.440204009848751,413,18428092,45042,0,111,0,2860,1320,178330,0,1,0,16,BENIGN
6,45271,808.3762231892381,0.5080515120054782,2057,92120124,45033,0,23,0,4380,1591,1227298,0,1,0,5,BENIGN
6,50851,1060.038150675503,0.6489547894829993,1589,63564722,45027,0,33,0,3267,1633,1016645,0,1,0,7,BENIGN
6,45944,77.9427128678391,0.1958906494863312,5743,252720738,45082,0,9,2,1460,397,378077,0,1,0,5,BENIGN
6,56162,5339.624657241551,2.831095758698052,355,12915531,45044,0,159,0,4380,1886,940699,0,1,0,14,BENIGN
6,54381,3141.6487376105624,1.9675989775840828,513,19211871,45019,0,107,0,4380,1596,1015930,0,1,0,18,BENIGN
6,56596,6050.922326666196,3.7811859495370697,265,9560645,45031,0,214,0,2920,1600,588918,0,1,0,19,BENIGN
6,56625,7125.439293598234,3.7792494481236205,265,9591002,45041,0,214,0,4637,1885,1063041,0,1,0,20,BENIGN
6,45180,157.50332005312086,0.33200531208499334,3227,144778137,45034,0,15,0,2860,474,689178,0,1,0,9,BENIGN
6,54998,75.23909960362195,0.2181897523546311,4999,32960940,11021,2,12,6,684,344,125078,0,0,0,6,BENIGN
6,45034,0.0,0.04441088955011769,45034,1,45034,45034,2,0,0,0,0,0,0,0,0,BENIGN
6,45027,0.0,0.044417793768183535,45027,1,45027,45027,2,0,0,0,0,0,0,0,0,BENIGN
6,45244,0.26522853859075235,0.04420475643179206,45244,1,45244,45244,2,6,6,6,0,1,0,0,0,BENIGN
