Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
17,10000,28.8,0.6,2000,0,2001,1999,6,48,48,48,0,0,0,0,0,BENIGN
17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
17,20001,19.1990400479976,0.39998000099995,2857,5142571,8000,2000,8,48,48,48,0,0,0,0,0,BENIGN
17,24000,14.0,0.2916666666666667,4000,24000000,14000,2000,7,48,48,48,0,0,0,0,0,BENIGN
17,9999,28.802880288028803,0.6000600060006,1999,0,2001,1999,6,48,48,48,0,0,0,0,0,BENIGN
17,30000,12.8,0.26666666666666666,4285,36580800,18001,1999,8,48,48,48,0,0,0,0,0,BENIGN
17,28000,12.0,0.25,4666,42670080,18000,2000,7,48,48,48,0,0,0,0,0,BENIGN
17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
17,36017,15.992448010661631,0.33317600022211735,3274,73608873,29000,0,12,48,48,48,0,0,0,0,0,BENIGN
17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
17,48000,9.0,0.1875,6000,119126021,32999,1999,9,48,48,48,0,0,0,0,0,BENIGN
17,48000,9.0,0.1875,6000,68842653,24998,2000,9,48,48,48,0,0,0,0,0,BENIGN
17,48000,9.0,0.1875,6000,68855591,25000,2000,9,48,48,48,0,0,0,0,0,BENIGN
17,6010,31.94675540765391,0.6655574043261231,2003,137,2012,1990,4,48,48,48,0,0,0,0,0,BENIGN
17,26000,3.6923076923076925,0.07692307692307693,26000,1,26000,26000,2,48,48,48,0,0,0,0,0,BENIGN
6,15,453200.0,866.6666666666666,1,13,13,0,13,0,3069,522,888390,0,2,0,10,BENIGN
6,513,16900.584795321636,37.03703703703704,28,7069,324,0,19,0,3069,456,599803,0,2,0,16,BENIGN
6,54841,385.2592038803085,0.8570230302146205,1192,26539457,26250,0,47,0,3069,449,274737,0,2,0,44,BENIGN
6,54100,267.3937153419593,0.8317929759704251,1229,27550857,26086,0,45,0,3069,321,275866,0,2,0,42,BENIGN
17,9997,28.808642592777833,0.6001800540162049,1999,1,2001,1997,6,48,48,48,0,0,0,0,0,BENIGN
17,13999,24.001714408172013,0.5000357168369169,2333,670393,4004,1996,7,48,48,48,0,0,0,0,0,BENIGN
17,9999,28.802880288028803,0.6000600060006,1999,0,2001,1999,6,48,48,48,0,0,0,0,0,BENIGN
17,10001,28.797120287971204,0.5999400059994,2000,0,2001,2000,6,48,48,48,0,0,0,0,0,BENIGN
17,10000,28.8,0.6,2000,0,2000,2000,6,48,48,48,0,0,0,0,0,BENIGN
17,26000,14.76923076923077,0.3076923076923077,3714,20572866,14000,1999,8,48,48,48,0,0,0,0,0,BENIGN
17,10000,28.8,0.6,2000,0,2001,1999,6,48,48,48,0,0,0,0,0,BENIGN
17,9999,28.802880288028803,0.6000600060006,1999,0,2001,1999,6,48,48,48,0,0,0,0,0,BENIGN
17,34018,16.932212358163326,0.35275442412840263,3092,63687047,27001,0,12,48,48,48,0,0,0,0,0,BENIGN
17,34999,10.971742049772852,0.22857795937026773,4999,63003517,23000,1999,8,48,48,48,0,0,0,0,0,BENIGN
17,33000,10.181818181818182,0.21212121212121213,5500,73500000,23000,2000,7,48,48,48,0,0,0,0,0,BENIGN
17,47995,9.000937597666423,0.18751953328471715,5999,137445795,35000,1001,9,48,48,48,0,0,0,0,0,BENIGN
17,47999,9.000187503906332,0.1875039063313819,5999,119141797,33000,1997,9,48,48,48,0,0,0,0,0,BENIGN
17,47999,9.000187503906332,0.1875039063313819,5999,55132525,18999,1997,9,48,48,48,0,0,0,0,0,BENIGN
6,50347,189.84249309790056,0.2582080362285737,4195,26664905,10056,0,13,0,4663,735,1828400,0,1,0,4,BENIGN
6,50304,393.56711195928756,0.4174618320610687,2515,19869696,10053,0,21,0,2896,942,859708,0,1,0,4,BENIGN
6,50654,631.63817270107,0.5132862162909149,2026,16713877,10053,0,26,0,2896,1230,1025357,0,1,0,4,BENIGN
6,50278,155.11754644178367,0.23867297824098016,4570,27440940,10052,0,12,0,2896,649,1376565,0,1,0,2,BENIGN
6,50274,114.13454270597127,0.23869196801527628,4570,27438555,10052,0,12,0,2683,478,788532,0,1,0,2,BENIGN
6,50277,31.982815203771107,0.1988981045010641,5586,27909418,10053,1,10,0,1449,160,207370,0,1,0,2,BENIGN
6,50275,162.38687220288415,0.2585778219791149,4189,26680682,10052,0,13,0,2896,628,1031585,0,1,0,2,BENIGN
6,50311,370.6346524616883,0.39752737969827673,2647,20600955,10054,0,20,0,2896,932,917519,0,1,0,3,BENIGN
6,50311,473.75325475542127,0.39752737969827673,2647,20603220,10054,0,20,0,4344,1191,1706958,0,1,0,3,BENIGN
6,50343,1892.3584212303597,1.2116878215442068,839,7823860,10054,0,61,0,4344,1561,836580,0,1,0,2,BENIGN
6,50267,441.80078381443093,0.4376628802196272,2393,19178859,10049,0,22,0,4344,1009,1191252,0,1,0,4,BENIGN
6,50596,120.80006324610642,0.2569373072970195,4216,26462491,10050,0,13,0,2896,470,813189,0,1,0,2,BENIGN
6,50691,1218.1452328815767,0.9469136533112387,1078,9747458,10048,0,48,0,2896,1286,634164,0,1,0,2,BENIGN
6,50817,100.30108034712794,0.2558199027884369,4234,26270891,10052,0,13,0,1448,392,389329,0,1,0,2,BENIGN
6,50817,99.63201290906586,0.23614144872778794,4619,26946914,10052,0,12,0,2008,421,555826,0,1,0,2,BENIGN
6,50818,124.5818410799323,0.23613680192057931,4619,26949313,10053,0,12,0,2896,527,955854,0,1,0,2,BENIGN
6,50509,612.6630897463818,0.6137520045932409,1683,14467522,10063,0,31,0,1418,998,402753,0,1,0,13,BENIGN
6,50605,360.02371307183085,0.4347396502321905,2409,19132344,10053,0,22,0,1418,828,436125,0,1,0,13,BENIGN
6,50659,181.52746797212737,0.3158372648492864,3377,23798882,10050,0,16,0,1509,574,499037,0,1,0,4,BENIGN
6,50284,87.48309601463686,0.29830562405536554,3591,24881845,10050,0,15,0,1448,293,297575,0,1,0,3,BENIGN
6,50525,100.70262246412668,0.2177140029688273,5052,28002576,10080,0,11,0,2836,462,768009,0,1,0,3,BENIGN
6,50404,90.64756765336084,0.21823664788508848,5040,27864598,10057,0,11,0,2160,415,535749,0,1,0,3,BENIGN
6,51581,57.85075900040712,0.213256819371474,5158,26623912,10060,20,11,0,746,271,141771,0,1,0,4,BENIGN
6,52444,568.9878727785829,0.4766989550758905,2185,17801017,10241,0,25,0,3230,1193,1111812,0,1,0,11,BENIGN
6,51398,97.5329779368847,0.2334721195377252,4672,28577847,11037,0,12,0,1418,417,372783,0,1,0,3,BENIGN
6,51596,109.05884177067989,0.29072021086905964,3685,25436822,10216,0,15,0,1448,375,403248,0,1,0,3,BENIGN
6,51787,113.05926197694401,0.25102825033309517,4315,27346661,10247,0,13,0,1448,450,375354,0,1,0,3,BENIGN
6,50273,19.473673741372107,0.1591311439540111,7181,23934484,10060,11,8,0,979,122,119878,0,1,0,1,BENIGN
6,54818,237.65916304863367,0.38308584771425447,2740,20128282,10247,0,21,0,1746,620,395679,0,1,0,11,BENIGN
6,56542,285.91135792861945,0.5836369424498603,1766,13182675,10049,0,33,0,2029,489,438499,0,1,0,14,BENIGN
6,56100,2504.848484848485,1.4081996434937611,719,6252344,10048,0,79,0,4344,1778,973591,0,1,0,4,BENIGN
6,54214,164.7176006197661,0.4795809200575497,2168,16233649,10048,0,26,0,2029,343,296144,0,1,0,10,BENIGN
6,52961,124.45006703045637,0.4154000113290912,2521,18582932,10048,0,22,0,1448,299,224618,0,1,0,8,BENIGN
6,57514,839.3608512709949,0.9910630455193518,1027,8173703,10049,0,57,0,4344,846,845646,0,1,0,19,BENIGN
6,53029,203.28499500273435,0.4714401553866752,2209,16889818,10051,0,25,0,2029,431,379448,0,1,0,10,BENIGN
6,51122,133.2889949532491,0.27385470052032396,3932,25306740,10048,0,14,0,1551,486,433691,0,1,0,4,BENIGN
6,58993,1306.2397233570084,1.271337277304087,797,6329116,10048,0,75,0,2896,1027,918631,0,1,0,23,BENIGN
6,57093,799.2223214754873,0.6305501550102465,1631,13210485,10056,0,36,0,2896,1267,989700,0,1,0,7,BENIGN
