Time,Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
05/07/2017 08:43:33 AM,6,10207,37.621240325266974,0.39188792005486434,3402,33723571,10108,0,4,0,384,96,36864,0,1,0,1,BENIGN
05/07/2017 08:43:38 AM,6,10100,73.86138613861387,0.39603960396039606,3366,33426822,10043,19,4,0,746,186,139046,0,1,0,1,BENIGN
05/07/2017 08:43:42 AM,6,10063,158.20331908973466,0.4968697207592169,2515,23702258,9817,1,5,0,796,318,189991,0,1,0,2,BENIGN
05/07/2017 08:43:42 AM,6,10347,325.2150381753165,0.6765245965014014,1724,16791922,10088,0,7,0,1615,480,530373,0,1,0,3,BENIGN
05/07/2017 08:43:53 AM,6,10108,0.0,0.19786307874950534,10108,1,10108,10108,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:43:58 AM,6,10046,0.0,0.1990842126219391,10046,1,10046,10046,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:44:02 AM,6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:44:02 AM,6,10078,0.0,0.19845207382417146,10078,1,10078,10078,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:43:33 AM,17,10104,478.42438638163105,4.948535233570863,206,447485,3479,0,50,49,177,96,1318,0,0,0,0,BENIGN
05/07/2017 08:44:13 AM,6,10110,0.0,0.19782393669634027,10110,1,10110,10110,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:43:38 AM,6,496,11760.08064516129,44.354838709677416,23,1253,144,0,22,0,1430,265,250978,0,1,0,8,BENIGN
05/07/2017 08:43:38 AM,6,400,331550.0,272.5,3,211,79,0,109,0,2860,1216,279147,0,1,0,31,BENIGN
05/07/2017 08:44:18 AM,6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:44:22 AM,6,10805,294.6783896344285,1.018047200370199,1080,9922355,10031,0,11,0,796,289,161526,0,3,0,4,BENIGN
05/07/2017 08:44:22 AM,6,10093,0.0,0.19815713861091847,10093,1,10093,10093,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:44:32 AM,6,10415,911.1857897263562,2.496399423907825,416,1879842,5557,0,26,0,1521,365,397687,1,3,0,10,BENIGN
05/07/2017 08:44:33 AM,6,10108,37.989711119905024,0.296794618124258,5054,51065618,10107,1,3,0,384,128,49152,0,0,0,1,BENIGN
05/07/2017 08:44:32 AM,17,685,3494.890510948905,17.51824817518248,62,39055,658,0,12,68,306,199,8109,0,0,0,0,BENIGN
05/07/2017 08:44:38 AM,6,10031,0.0,0.19938191606021333,10031,1,10031,10031,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:44:38 AM,6,14184,0.0,0.4935138183869148,2364,13938315,9472,0,7,0,0,0,0,1,0,0,0,BENIGN
05/07/2017 08:44:53 AM,6,10101,0.0,0.396000396000396,3367,33857086,10086,1,4,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:44:53 AM,6,10105,0.0,0.1979218208807521,10105,1,10105,10105,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:44:58 AM,6,10047,0.0,0.19906439733253709,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:45:02 AM,6,10592,0.0,0.5664652567975831,2118,16961728,9469,0,6,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:45:13 AM,6,10108,0.0,0.3957261574990107,3369,33763043,10079,14,4,0,0,0,0,0,0,0,0,BENIGN
05/07/2017 08:45:18 AM,6,10046,0.0,0.1990842126219391,10046,1,10046,10046,2,0,0,0,0,0,0,0,0,BENIGN
